#
#       Peak Name  Conv_flg Overlap_flg
#           1N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   127.755     8.251
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2778696e+02  1.3422720e-04
# w1(Hz)        1.4540926e+01  2.1656536e-02
# g1            7.2384556e-01  7.0460059e-03
# f02(ppm)      8.2498759e+00  1.5160605e-05
# w2(Hz)        1.5909927e+01  2.4252331e-02
# g2            5.8659056e-01  5.7016064e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    4.1059264e+04  1.9270945e+02
   3.000e+01    3.4952287e+04  1.8369627e+02
   1.000e+00    3.4867082e+04  1.8357788e+02
   2.700e+01    3.5103952e+04  1.8390751e+02
   2.000e+00    3.4699739e+04  1.8334600e+02
   2.400e+01    3.5262056e+04  1.8412843e+02
   3.000e+00    3.4805250e+04  1.8349211e+02
   2.100e+01    3.4975705e+04  1.8372884e+02
   4.000e+00    3.5194619e+04  1.8403411e+02
   1.800e+01    3.4865219e+04  1.8357530e+02
   5.000e+00    3.5008973e+04  1.8377514e+02
   1.500e+01    3.5104418e+04  1.8390816e+02
   6.000e+00    3.5223340e+04  1.8407427e+02
   1.200e+01    3.5294547e+04  1.8417392e+02
   7.000e+00    3.5162326e+04  1.8398899e+02
   1.000e+01    3.5015850e+04  1.8378471e+02
   8.000e+00    3.4915688e+04  1.8364539e+02
   4.000e+00    3.5172493e+04  1.8400319e+02
   1.000e+00    3.5413444e+04  1.8434065e+02
   2.700e+01    3.4982485e+04  1.8373827e+02
