#
#       Peak Name  Overlap_group
#          13N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   109.195     7.666
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.0918269e+02  3.7114701e-05 
# w1(Hz)        1.0050513e+01  5.3710139e-03 
# g1            8.5459945e-01  2.3042360e-03 
# f02(ppm)      7.6651034e+00  7.1801930e-06 
# w2(Hz)        1.9701532e+01  9.8290592e-03 
# g2            1.1013042e+00  2.7530915e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    3.9990776e+04  5.8935942e+01
   3.000e+01    3.2792419e+04  5.4138644e+01
   2.000e+00    3.2003120e+04  5.3648280e+01
   2.800e+01    3.2834683e+04  5.4165138e+01
   4.000e+00    3.2041920e+04  5.3671943e+01
   2.600e+01    3.2636577e+04  5.4041332e+01
   6.000e+00    3.2058763e+04  5.3682755e+01
   2.400e+01    3.2561284e+04  5.3995929e+01
   8.000e+00    3.1923955e+04  5.3600342e+01
   2.200e+01    3.2455345e+04  5.3928627e+01
   1.000e+01    3.2103329e+04  5.3709936e+01
   2.000e+01    3.2533288e+04  5.3977721e+01
   1.200e+01    3.2245844e+04  5.3797690e+01
   1.800e+01    3.2478903e+04  5.3943450e+01
   1.400e+01    3.2253629e+04  5.3804037e+01
   1.600e+01    3.2211848e+04  5.3777448e+01
   2.800e+01    3.2479220e+04  5.3943643e+01
   1.200e+01    3.2174468e+04  5.3753230e+01
