#
#       Peak Name  Overlap_group
#          41N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   116.051     6.762
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.1606652e+02  6.5371611e-05 
# w1(Hz)        1.0822669e+01  9.5800463e-03 
# g1            8.1481234e-01  3.7070363e-03 
# f02(ppm)      6.7625921e+00  1.2407627e-05 
# w2(Hz)        2.0283921e+01  1.8093006e-02 
# g2            8.1523307e-01  3.8182529e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    3.9916914e+04  9.2194723e+01
   3.000e+01    3.3213160e+04  8.5542165e+01
   2.000e+00    3.0003051e+04  8.2629879e+01
   2.800e+01    3.3031170e+04  8.5371663e+01
   4.000e+00    3.0382309e+04  8.2959859e+01
   2.600e+01    3.2565641e+04  8.4936576e+01
   6.000e+00    3.0550407e+04  8.3112115e+01
   2.400e+01    3.2610228e+04  8.4981133e+01
   8.000e+00    3.0745456e+04  8.3283062e+01
   2.200e+01    3.2514675e+04  8.4890552e+01
   1.000e+01    3.0798424e+04  8.3334019e+01
   2.000e+01    3.2398940e+04  8.4782702e+01
   1.200e+01    3.1004869e+04  8.3518038e+01
   1.800e+01    3.2044884e+04  8.4455624e+01
   1.400e+01    3.1350117e+04  8.3825739e+01
   1.600e+01    3.1910380e+04  8.4338178e+01
   2.800e+01    3.2912705e+04  8.5259467e+01
   1.200e+01    3.1275424e+04  8.3758812e+01
