# ***
# *** The fit converged successfully 
# ***
# X2 of the fit  :  3.14056e+05
# Free Parameters:           24
# Data Points    :        12798
#   F2(ppm)     F1(ppm)        Data        Calc 
 8.6248e+00  1.1611e+02 -8.5623e+03  1.2243e+04 
 8.6287e+00  1.1611e+02 -4.8590e+03  1.6934e+04 
 8.6326e+00  1.1611e+02 -4.9708e+02  2.2139e+04 
 8.6365e+00  1.1611e+02  3.7041e+03  2.7339e+04 
 8.6404e+00  1.1611e+02  7.4297e+03  3.1865e+04 
 8.6444e+00  1.1611e+02  1.0754e+04  3.5033e+04 
 8.6483e+00  1.1611e+02  1.3712e+04  3.6301e+04 
 8.6522e+00  1.1611e+02  1.6178e+04  3.5439e+04 
 8.6561e+00  1.1611e+02  1.8059e+04  3.2604e+04 
 8.6600e+00  1.1611e+02  1.9411e+04  2.8288e+04 
 8.6639e+00  1.1611e+02  2.0317e+04  2.3165e+04 
 8.6678e+00  1.1611e+02  2.0692e+04  1.7914e+04 
 8.6717e+00  1.1611e+02  2.0222e+04  1.3093e+04 
  
 8.6053e+00  1.1616e+02  2.7296e+03  1.4061e+03 
 8.6092e+00  1.1616e+02  1.7314e+03  2.4507e+03 
 8.6131e+00  1.1616e+02  2.6059e+03  4.1424e+03 
 8.6170e+00  1.1616e+02  3.1345e+03  6.7088e+03 
 8.6209e+00  1.1616e+02 -1.9901e+03  1.0341e+04 
 8.6248e+00  1.1616e+02 -4.3504e+03  1.5115e+04 
 8.6287e+00  1.1616e+02 -3.7887e+03  2.0906e+04 
 8.6326e+00  1.1616e+02 -1.8732e+03  2.7332e+04 
 8.6365e+00  1.1616e+02  5.4195e+02  3.3750e+04 
 8.6404e+00  1.1616e+02  3.1838e+03  3.9338e+04 
 8.6444e+00  1.1616e+02  5.9975e+03  4.3249e+04 
 8.6483e+00  1.1616e+02  8.8381e+03  4.4814e+04 
 8.6522e+00  1.1616e+02  1.1551e+04  4.3749e+04 
 8.6561e+00  1.1616e+02  1.4096e+04  4.0250e+04 
 8.6600e+00  1.1616e+02  1.6527e+04  3.4922e+04 
 8.6639e+00  1.1616e+02  1.8779e+04  2.8597e+04 
 8.6678e+00  1.1616e+02  2.0528e+04  2.2115e+04 
 8.6717e+00  1.1616e+02  2.1264e+04  1.6163e+04 
 8.6756e+00  1.1616e+02  2.0474e+04  1.1176e+04 
 8.6795e+00  1.1616e+02  1.7795e+04  7.3236e+03 
 8.6834e+00  1.1616e+02  1.3138e+04  4.5636e+03 
 8.6873e+00  1.1616e+02  6.8286e+03  2.7203e+03 
 8.6913e+00  1.1616e+02 -3.4597e+02  1.5680e+03 
  
 8.5974e+00  1.1621e+02  7.0595e+03  5.9245e+02 
 8.6014e+00  1.1621e+02  8.2831e+03  1.0189e+03 
 8.6053e+00  1.1621e+02  7.8982e+03  1.7931e+03 
 8.6092e+00  1.1621e+02  6.3284e+03  3.1252e+03 
 8.6131e+00  1.1621e+02  5.2811e+03  5.2824e+03 
 8.6170e+00  1.1621e+02  7.0367e+03  8.5552e+03 
 8.6209e+00  1.1621e+02  5.4448e+03  1.3187e+04 
 8.6248e+00  1.1621e+02  2.8561e+03  1.9274e+04 
 8.6287e+00  1.1621e+02  2.2522e+03  2.6659e+04 
 8.6326e+00  1.1621e+02  3.1769e+03  3.4854e+04 
 8.6365e+00  1.1621e+02  4.9820e+03  4.3038e+04 
 8.6404e+00  1.1621e+02  7.1210e+03  5.0165e+04 
 8.6444e+00  1.1621e+02  9.0594e+03  5.5151e+04 
 8.6483e+00  1.1621e+02  1.0519e+04  5.7148e+04 
 8.6522e+00  1.1621e+02  1.1669e+04  5.5790e+04 
 8.6561e+00  1.1621e+02  1.2899e+04  5.1327e+04 
 8.6600e+00  1.1621e+02  1.4496e+04  4.4534e+04 
 8.6639e+00  1.1621e+02  1.6409e+04  3.6467e+04 
 8.6678e+00  1.1621e+02  1.8246e+04  2.8202e+04 
 8.6717e+00  1.1621e+02  1.9461e+04  2.0611e+04 
 8.6756e+00  1.1621e+02  1.9585e+04  1.4251e+04 
 8.6795e+00  1.1621e+02  1.8385e+04  9.3391e+03 
 8.6834e+00  1.1621e+02  1.5784e+04  5.8195e+03 
 8.6873e+00  1.1621e+02  1.1818e+04  3.4690e+03 
 8.6913e+00  1.1621e+02  6.9207e+03  1.9996e+03 
 8.6952e+00  1.1621e+02  1.8720e+03  1.1359e+03 
 8.6991e+00  1.1621e+02 -2.7072e+03  6.5552e+02 
  
 8.5857e+00  1.1626e+02  1.8419e+03  2.6184e+02 
 8.5896e+00  1.1626e+02  3.9771e+03  3.4603e+02 
 8.5935e+00  1.1626e+02  6.4268e+03  5.0671e+02 
 8.5974e+00  1.1626e+02  8.5032e+03  8.1753e+02 
 8.6014e+00  1.1626e+02  9.6190e+03  1.4060e+03 
 8.6053e+00  1.1626e+02  9.3387e+03  2.4743e+03 
 8.6092e+00  1.1626e+02  7.3612e+03  4.3124e+03 
 8.6131e+00  1.1626e+02  4.1635e+03  7.2893e+03 
 8.6170e+00  1.1626e+02  5.9844e+03  1.1805e+04 
 8.6209e+00  1.1626e+02  1.4047e+04  1.8197e+04 
 8.6248e+00  1.1626e+02  2.0303e+04  2.6597e+04 
