# ***
# *** The fit converged successfully 
# ***
# X2 of the fit  :  2.01758e+05
# Free Parameters:           24
# Data Points    :        12798
#   F2(ppm)     F1(ppm)        Data        Calc 
 7.3076e+00  1.1992e+02 -7.5376e+03  2.6745e+03 
 7.3115e+00  1.1992e+02 -1.8370e+03  3.7614e+03 
 7.3154e+00  1.1992e+02  5.3121e+03  4.9963e+03 
 7.3193e+00  1.1992e+02  1.3135e+04  6.2687e+03 
 7.3232e+00  1.1992e+02  2.0591e+04  7.4293e+03 
 7.3271e+00  1.1992e+02  2.6541e+04  8.3177e+03 
 7.3310e+00  1.1992e+02  3.0249e+04  8.7978e+03 
 7.3349e+00  1.1992e+02  3.1579e+04  8.7918e+03 
 7.3388e+00  1.1992e+02  3.1647e+04  8.3009e+03 
 7.3427e+00  1.1992e+02  3.2979e+04  7.4043e+03 
 7.3467e+00  1.1992e+02  3.2858e+04  6.2391e+03 
 7.3506e+00  1.1992e+02  2.9706e+04  4.9660e+03 
 7.3545e+00  1.1992e+02  2.5954e+04  3.7335e+03 
  
 7.2880e+00  1.1997e+02 -1.2079e+03  2.4572e+02 
 7.2919e+00  1.1997e+02 -1.8615e+03  4.6315e+02 
 7.2958e+00  1.1997e+02 -2.4825e+03  8.2134e+02 
 7.2998e+00  1.1997e+02 -7.7495e+03  1.3731e+03 
 7.3037e+00  1.1997e+02 -7.5283e+03  2.1661e+03 
 7.3076e+00  1.1997e+02 -5.1152e+03  3.2261e+03 
 7.3115e+00  1.1997e+02 -6.0757e+02  4.5373e+03 
 7.3154e+00  1.1997e+02  5.6932e+03  6.0269e+03 
 7.3193e+00  1.1997e+02  1.2948e+04  7.5617e+03 
 7.3232e+00  1.1997e+02  2.0045e+04  8.9618e+03 
 7.3271e+00  1.1997e+02  2.6120e+04  1.0033e+04 
 7.3310e+00  1.1997e+02  3.0551e+04  1.0612e+04 
 7.3349e+00  1.1997e+02  3.2704e+04  1.0605e+04 
 7.3388e+00  1.1997e+02  3.2457e+04  1.0013e+04 
 7.3427e+00  1.1997e+02  3.2947e+04  8.9316e+03 
 7.3467e+00  1.1997e+02  3.4188e+04  7.5260e+03 
 7.3506e+00  1.1997e+02  3.3114e+04  5.9904e+03 
 7.3545e+00  1.1997e+02  3.1182e+04  4.5036e+03 
 7.3584e+00  1.1997e+02  2.8365e+04  3.1979e+03 
 7.3623e+00  1.1997e+02  1.9858e+04  2.1442e+03 
 7.3662e+00  1.1997e+02  1.2718e+04  1.3574e+03 
 7.3701e+00  1.1997e+02  5.7278e+03  8.1080e+02 
 7.3740e+00  1.1997e+02 -1.0741e+03  4.5655e+02 
  
 7.2802e+00  1.2002e+02 -2.9746e+03  6.9733e+01 
 7.2841e+00  1.2002e+02 -6.1836e+02  1.5122e+02 
 7.2880e+00  1.2002e+02  9.5344e+01  3.0424e+02 
 7.2919e+00  1.2002e+02  1.1578e+03  5.7344e+02 
 7.2958e+00  1.2002e+02  8.6645e+03  1.0169e+03 
 7.2998e+00  1.2002e+02  6.4824e+03  1.7001e+03 
 7.3037e+00  1.2002e+02  5.2702e+03  2.6820e+03 
 7.3076e+00  1.2002e+02  5.5931e+03  3.9944e+03 
 7.3115e+00  1.2002e+02  7.2451e+03  5.6178e+03 
 7.3154e+00  1.2002e+02  1.0325e+04  7.4622e+03 
 7.3193e+00  1.2002e+02  1.4436e+04  9.3625e+03 
 7.3232e+00  1.2002e+02  1.8973e+04  1.1096e+04 
 7.3271e+00  1.2002e+02  2.3694e+04  1.2423e+04 
 7.3310e+00  1.2002e+02  2.8226e+04  1.3140e+04 
 7.3349e+00  1.2002e+02  3.1651e+04  1.3131e+04 
 7.3388e+00  1.2002e+02  3.2416e+04  1.2398e+04 
 7.3427e+00  1.2002e+02  3.1416e+04  1.1059e+04 
 7.3467e+00  1.2002e+02  3.1571e+04  9.3183e+03 
 7.3506e+00  1.2002e+02  3.1164e+04  7.4170e+03 
 7.3545e+00  1.2002e+02  2.9570e+04  5.5762e+03 
 7.3584e+00  1.2002e+02  2.7439e+04  3.9594e+03 
 7.3623e+00  1.2002e+02  1.9178e+04  2.6549e+03 
 7.3662e+00  1.2002e+02  1.1125e+04  1.6806e+03 
 7.3701e+00  1.2002e+02  3.4112e+03  1.0039e+03 
 7.3740e+00  1.2002e+02 -4.2511e+03  5.6528e+02 
 7.3779e+00  1.2002e+02 -1.0572e+04  2.9946e+02 
 7.3818e+00  1.2002e+02 -1.4461e+04  1.4861e+02 
  
 7.2685e+00  1.2007e+02 -5.4231e+03  2.6113e+00 
 7.2724e+00  1.2007e+02 -5.2397e+03  1.3527e+01 
 7.2763e+00  1.2007e+02 -4.0393e+03  3.8779e+01 
 7.2802e+00  1.2007e+02 -1.9906e+03  9.2970e+01 
 7.2841e+00  1.2007e+02  2.0448e+02  2.0162e+02 
 7.2880e+00  1.2007e+02  1.9538e+03  4.0562e+02 
 7.2919e+00  1.2007e+02  5.2498e+03  7.6453e+02 
 7.2958e+00  1.2007e+02  1.5244e+04  1.3558e+03 
 7.2998e+00  1.2007e+02  2.0766e+04  2.2666e+03 
 7.3037e+00  1.2007e+02  2.0462e+04  3.5757e+03 
 7.3076e+00  1.2007e+02  1.9784e+04  5.3255e+03 
 7.3115e+00  1.2007e+02  1.9007e+04  7.4898e+03 
 7.3154e+00  1.2007e+02  1.8600e+04  9.9489e+03 
 7.3193e+00  1.2007e+02  1.8872e+04  1.2482e+04 
 7.3232e+00  1.2007e+02  2.0036e+04  1.4794e+04 
 7.3271e+00  1.2007e+02  2.2324e+04  1.6563e+04 
 7.3310e+00  1.2007e+02  2.5562e+04  1.7518e+04 
 7.3349e+00  1.2007e+02  2.9078e+04  1.7507e+04 
