#
#       Peak Name  Overlap_group
#          10N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   115.279     7.545
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.1526851e+02  9.5670513e-05 
# w1(Hz)        9.5160694e+00  1.3791479e-02 
# g1            8.6819858e-01  6.3040657e-03 
# f02(ppm)      7.5454882e+00  2.1398549e-05 
# w2(Hz)        2.0893761e+01  3.1158434e-02 
# g2            8.2755511e-01  6.5081848e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    3.9209984e+04  1.5096568e+02
   3.000e+01    3.0716012e+04  1.3667294e+02
   2.000e+00    3.0380474e+04  1.3615278e+02
   2.800e+01    3.0710871e+04  1.3666497e+02
   4.000e+00    3.0185911e+04  1.3585255e+02
   2.600e+01    3.0860907e+04  1.3689869e+02
   6.000e+00    3.0487676e+04  1.3631828e+02
   2.400e+01    3.0444369e+04  1.3625171e+02
   8.000e+00    3.0591035e+04  1.3647869e+02
   2.200e+01    3.0579106e+04  1.3646045e+02
   1.000e+01    3.0454936e+04  1.3626796e+02
   2.000e+01    3.0537371e+04  1.3639563e+02
   1.200e+01    3.0671029e+04  1.3660289e+02
   1.800e+01    3.0607248e+04  1.3650364e+02
   1.400e+01    3.0662696e+04  1.3658980e+02
   1.600e+01    3.0474902e+04  1.3629828e+02
   2.800e+01    3.0659312e+04  1.3658467e+02
   1.200e+01    3.0546398e+04  1.3640920e+02
