# ***
# *** The fit converged successfully 
# ***
# X2 of the fit  :  9.04896e+04
# Free Parameters:           24
# Data Points    :        12798
#   F2(ppm)     F1(ppm)        Data        Calc 
 7.6750e+00  1.2185e+02  8.4362e+04  4.1024e+02 
 7.6789e+00  1.2185e+02  8.9820e+04  5.4831e+02 
 7.6828e+00  1.2185e+02  8.9528e+04  6.9086e+02 
 7.6867e+00  1.2185e+02  8.2953e+04  8.2185e+02 
 7.6906e+00  1.2185e+02  7.3652e+04  9.2453e+02 
 7.6945e+00  1.2185e+02  6.2976e+04  9.8528e+02 
 7.6984e+00  1.2185e+02  5.0976e+04  9.9628e+02 
 7.7023e+00  1.2185e+02  3.9156e+04  9.5617e+02 
 7.7063e+00  1.2185e+02  2.8446e+04  8.7001e+02 
 7.7102e+00  1.2185e+02  1.7873e+04  7.4914e+02 
 7.7141e+00  1.2185e+02  9.3690e+03  6.0943e+02 
 7.7180e+00  1.2185e+02  5.1788e+03  4.6769e+02 
 7.7219e+00  1.2185e+02  5.6601e+03  3.3795e+02 
  
 7.6554e+00  1.2190e+02  2.0774e+04  3.9536e+01 
 7.6594e+00  1.2190e+02  4.4111e+04  8.0197e+01 
 7.6633e+00  1.2190e+02  6.1241e+04  1.4306e+02 
 7.6672e+00  1.2190e+02  7.4700e+04  2.3342e+02 
 7.6711e+00  1.2190e+02  8.8192e+04  3.5405e+02 
 7.6750e+00  1.2190e+02  9.7205e+04  5.0312e+02 
 7.6789e+00  1.2190e+02  9.9608e+04  6.7246e+02 
 7.6828e+00  1.2190e+02  9.6831e+04  8.4728e+02 
 7.6867e+00  1.2190e+02  9.0394e+04  1.0079e+03 
 7.6906e+00  1.2190e+02  7.6785e+04  1.1339e+03 
 7.6945e+00  1.2190e+02  6.3639e+04  1.2084e+03 
 7.6984e+00  1.2190e+02  5.1061e+04  1.2219e+03 
 7.7023e+00  1.2190e+02  4.1164e+04  1.1727e+03 
 7.7063e+00  1.2190e+02  3.4543e+04  1.0670e+03 
 7.7102e+00  1.2190e+02  3.0657e+04  9.1876e+02 
 7.7141e+00  1.2190e+02  2.9749e+04  7.4742e+02 
 7.7180e+00  1.2190e+02  3.0937e+04  5.7359e+02 
 7.7219e+00  1.2190e+02  3.3989e+04  4.1447e+02 
 7.7258e+00  1.2190e+02  3.4618e+04  2.8115e+02 
 7.7297e+00  1.2190e+02  3.2130e+04  1.7799e+02 
 7.7336e+00  1.2190e+02  2.6142e+04  1.0395e+02 
 7.7375e+00  1.2190e+02  1.7835e+04  5.4547e+01 
 7.7414e+00  1.2190e+02  1.0123e+04  2.3921e+01 
  
 7.6476e+00  1.2195e+02 -1.7868e+03  2.1408e+00 
 7.6515e+00  1.2195e+02  4.6103e+03  1.9459e+01 
 7.6554e+00  1.2195e+02  1.7212e+04  5.0817e+01 
 7.6594e+00  1.2195e+02  4.0524e+04  1.0308e+02 
 7.6633e+00  1.2195e+02  6.6544e+04  1.8388e+02 
 7.6672e+00  1.2195e+02  8.0240e+04  3.0002e+02 
 7.6711e+00  1.2195e+02  8.9293e+04  4.5508e+02 
 7.6750e+00  1.2195e+02  9.3537e+04  6.4668e+02 
 7.6789e+00  1.2195e+02  9.2086e+04  8.6434e+02 
 7.6828e+00  1.2195e+02  8.6803e+04  1.0890e+03 
 7.6867e+00  1.2195e+02  8.0871e+04  1.2955e+03 
 7.6906e+00  1.2195e+02  6.6696e+04  1.4574e+03 
 7.6945e+00  1.2195e+02  5.3261e+04  1.5532e+03 
 7.6984e+00  1.2195e+02  4.2273e+04  1.5705e+03 
 7.7023e+00  1.2195e+02  3.5755e+04  1.5073e+03 
 7.7063e+00  1.2195e+02  3.4171e+04  1.3715e+03 
 7.7102e+00  1.2195e+02  3.8320e+04  1.1809e+03 
 7.7141e+00  1.2195e+02  4.5483e+04  9.6069e+02 
 7.7180e+00  1.2195e+02  5.1255e+04  7.3725e+02 
 7.7219e+00  1.2195e+02  5.4405e+04  5.3274e+02 
 7.7258e+00  1.2195e+02  5.5517e+04  3.6136e+02 
 7.7297e+00  1.2195e+02  5.2942e+04  2.2878e+02 
 7.7336e+00  1.2195e+02  4.5343e+04  1.3361e+02 
 7.7375e+00  1.2195e+02  3.4505e+04  7.0111e+01 
 7.7414e+00  1.2195e+02  2.3669e+04  3.0747e+01 
 7.7453e+00  1.2195e+02  1.4619e+04  8.1913e+00 
 7.7493e+00  1.2195e+02  8.1410e+03 -3.5954e+00 
  
 7.6359e+00  1.2200e+02 -2.8592e+03 -1.8861e+01 
 7.6398e+00  1.2200e+02 -4.6233e+03 -1.7070e+01 
 7.6437e+00  1.2200e+02 -5.0183e+03 -1.0907e+01 
 7.6476e+00  1.2200e+02 -3.4059e+03  3.5995e+00 
 7.6515e+00  1.2200e+02  7.1094e+02  3.2718e+01 
 7.6554e+00  1.2200e+02  7.0750e+03  8.5443e+01 
 7.6594e+00  1.2200e+02  1.7682e+04  1.7332e+02 
 7.6633e+00  1.2200e+02  3.9553e+04  3.0917e+02 
 7.6672e+00  1.2200e+02  5.4355e+04  5.0445e+02 
 7.6711e+00  1.2200e+02  6.0390e+04  7.6517e+02 
 7.6750e+00  1.2200e+02  6.1810e+04  1.0873e+03 
 7.6789e+00  1.2200e+02  5.9923e+04  1.4533e+03 
 7.6828e+00  1.2200e+02  5.5066e+04  1.8311e+03 
 7.6867e+00  1.2200e+02  4.9788e+04  2.1783e+03 
 7.6906e+00  1.2200e+02  4.1063e+04  2.4505e+03 
 7.6945e+00  1.2200e+02  3.1428e+04  2.6115e+03 
 7.6984e+00  1.2200e+02  2.4708e+04  2.6406e+03 
 7.7023e+00  1.2200e+02  2.2183e+04  2.5343e+03 
 7.7063e+00  1.2200e+02  2.4529e+04  2.3060e+03 
 7.7102e+00  1.2200e+02  3.2770e+04  1.9856e+03 
 7.7141e+00  1.2200e+02  4.2256e+04  1.6153e+03 
 7.7180e+00  1.2200e+02  4.8066e+04  1.2396e+03 
 7.7219e+00  1.2200e+02  4.7702e+04  8.9574e+02 
 7.7258e+00  1.2200e+02  4.7030e+04  6.0760e+02 
 7.7297e+00  1.2200e+02  4.4690e+04  3.8467e+02 
 7.7336e+00  1.2200e+02  3.9522e+04  2.2466e+02 
 7.7375e+00  1.2200e+02  3.2237e+04  1.1788e+02 
 7.7414e+00  1.2200e+02  2.3490e+04  5.1698e+01 
 7.7453e+00  1.2200e+02  1.4131e+04  1.3773e+01 
 7.7493e+00  1.2200e+02  5.5578e+03 -6.0454e+00 
 7.7532e+00  1.2200e+02 -8.4112e+02 -1.5162e+01 
 7.7571e+00  1.2200e+02 -4.3616e+03 -1.8454e+01 
 7.7610e+00  1.2200e+02 -5.3416e+03 -1.8856e+01 
  
 7.6320e+00  1.2204e+02 -1.0149e+03 -6.9468e+01 
 7.6359e+00  1.2204e+02 -3.1910e+03 -7.0518e+01 
 7.6398e+00  1.2204e+02 -4.1843e+03 -6.3823e+01 
 7.6437e+00  1.2204e+02 -4.0542e+03 -4.0778e+01 
 7.6476e+00  1.2204e+02 -3.0209e+03  1.3458e+01 
 7.6515e+00  1.2204e+02 -1.7462e+03  1.2233e+02 
 7.6554e+00  1.2204e+02 -2.4108e+03  3.1946e+02 
 7.6594e+00  1.2204e+02 -7.7942e+03  6.4802e+02 
 7.6633e+00  1.2204e+02 -4.0369e+03  1.1560e+03 
 7.6672e+00  1.2204e+02  1.0040e+04  1.8861e+03 
 7.6711e+00  1.2204e+02  2.1432e+04  2.8609e+03 
 7.6750e+00  1.2204e+02  3.0809e+04  4.0654e+03 
 7.6789e+00  1.2204e+02  3.9349e+04  5.4337e+03 
 7.6828e+00  1.2204e+02  4.4531e+04  6.8463e+03 
 7.6867e+00  1.2204e+02  4.5289e+04  8.1444e+03 
 7.6906e+00  1.2204e+02  4.9368e+04  9.1620e+03 
 7.6945e+00  1.2204e+02  4.9488e+04  9.7639e+03 
 7.6984e+00  1.2204e+02  4.9246e+04  9.8730e+03 
 7.7023e+00  1.2204e+02  4.8429e+04  9.4755e+03 
 7.7063e+00  1.2204e+02  4.7376e+04  8.6217e+03 
 7.7102e+00  1.2204e+02  4.6317e+04  7.4239e+03 
 7.7141e+00  1.2204e+02  4.3816e+04  6.0394e+03 
 7.7180e+00  1.2204e+02  3.8916e+04  4.6347e+03 
 7.7219e+00  1.2204e+02  2.8998e+04  3.3491e+03 
 7.7258e+00  1.2204e+02  2.2150e+04  2.2717e+03 
 7.7297e+00  1.2204e+02  1.8742e+04  1.4382e+03 
 7.7336e+00  1.2204e+02  1.7828e+04  8.3997e+02 
 7.7375e+00  1.2204e+02  1.6859e+04  4.4076e+02 
 7.7414e+00  1.2204e+02  1.2902e+04  1.9329e+02 
 7.7453e+00  1.2204e+02  5.8602e+03  5.1495e+01 
 7.7493e+00  1.2204e+02 -2.4632e+03 -2.2603e+01 
 7.7532e+00  1.2204e+02 -9.9306e+03 -5.6687e+01 
 7.7571e+00  1.2204e+02 -1.5016e+04 -6.8996e+01 
 7.7610e+00  1.2204e+02 -1.7348e+04 -7.0500e+01 
 7.7649e+00  1.2204e+02 -1.7225e+04 -6.7256e+01 
  
 7.6281e+00  1.2209e+02  1.3428e+03 -3.8040e+02 
 7.6320e+00  1.2209e+02 -1.7147e+03 -4.0498e+02 
 7.6359e+00  1.2209e+02 -3.6593e+03 -4.1111e+02 
 7.6398e+00  1.2209e+02 -4.3547e+03 -3.7208e+02 
 7.6437e+00  1.2209e+02 -3.9653e+03 -2.3773e+02 
 7.6476e+00  1.2209e+02 -3.0096e+03  7.8459e+01 
 7.6515e+00  1.2209e+02 -2.4709e+03  7.1314e+02 
 7.6554e+00  1.2209e+02 -4.4576e+03  1.8624e+03 
 7.6594e+00  1.2209e+02 -1.3830e+04  3.7778e+03 
 7.6633e+00  1.2209e+02 -2.4868e+04  6.7390e+03 
 7.6672e+00  1.2209e+02 -1.6552e+04  1.0995e+04 
 7.6711e+00  1.2209e+02  3.5009e+03  1.6678e+04 
 7.6750e+00  1.2209e+02  2.8033e+04  2.3700e+04 
 7.6789e+00  1.2209e+02  5.3991e+04  3.1677e+04 
 7.6828e+00  1.2209e+02  7.6829e+04  3.9912e+04 
 7.6867e+00  1.2209e+02  9.1509e+04  4.7480e+04 
 7.6906e+00  1.2209e+02  1.1104e+05  5.3412e+04 
 7.6945e+00  1.2209e+02  1.2433e+05  5.6922e+04 
 7.6984e+00  1.2209e+02  1.3052e+05  5.7557e+04 
 7.7023e+00  1.2209e+02  1.2766e+05  5.5240e+04 
 7.7063e+00  1.2209e+02  1.1534e+05  5.0263e+04 
 7.7102e+00  1.2209e+02  9.4381e+04  4.3280e+04 
 7.7141e+00  1.2209e+02  7.0580e+04  3.5208e+04 
 7.7180e+00  1.2209e+02  4.8943e+04  2.7020e+04 
 7.7219e+00  1.2209e+02  3.0189e+04  1.9524e+04 
 7.7258e+00  1.2209e+02  1.5280e+04  1.3244e+04 
 7.7297e+00  1.2209e+02  6.1511e+03  8.3846e+03 
 7.7336e+00  1.2209e+02  3.3293e+03  4.8968e+03 
 7.7375e+00  1.2209e+02  2.6671e+03  2.5695e+03 
 7.7414e+00  1.2209e+02  1.6013e+02  1.1268e+03 
 7.7453e+00  1.2209e+02 -4.9361e+03  3.0021e+02 
 7.7493e+00  1.2209e+02 -1.1606e+04 -1.3177e+02 
 7.7532e+00  1.2209e+02 -1.8327e+04 -3.3048e+02 
 7.7571e+00  1.2209e+02 -2.3640e+04 -4.0223e+02 
 7.7610e+00  1.2209e+02 -2.6591e+04 -4.1100e+02 
 7.7649e+00  1.2209e+02 -2.7541e+04 -3.9209e+02 
 7.7688e+00  1.2209e+02 -2.6428e+04 -3.6336e+02 
  
 7.6242e+00  1.2214e+02 -5.7917e+03 -1.7231e+03 
 7.6281e+00  1.2214e+02 -8.5623e+03 -1.8709e+03 
 7.6320e+00  1.2214e+02 -1.1397e+04 -1.9918e+03 
 7.6359e+00  1.2214e+02 -1.3558e+04 -2.0219e+03 
 7.6398e+00  1.2214e+02 -1.4572e+04 -1.8299e+03 
 7.6437e+00  1.2214e+02 -1.4084e+04 -1.1692e+03 
 7.6476e+00  1.2214e+02 -1.1812e+04  3.8587e+02 
 7.6515e+00  1.2214e+02 -7.3125e+03  3.5074e+03 
 7.6554e+00  1.2214e+02  3.7633e+02  9.1596e+03 
 7.6594e+00  1.2214e+02  1.0223e+04  1.8580e+04 
 7.6633e+00  1.2214e+02  1.5036e+04  3.3144e+04 
 7.6672e+00  1.2214e+02  2.8576e+04  5.4078e+04 
 7.6711e+00  1.2214e+02  6.0192e+04  8.2027e+04 
 7.6750e+00  1.2214e+02  1.0371e+05  1.1656e+05 
 7.6789e+00  1.2214e+02  1.5285e+05  1.5580e+05 
 7.6828e+00  1.2214e+02  2.0361e+05  1.9630e+05 
 7.6867e+00  1.2214e+02  2.4903e+05  2.3352e+05 
 7.6906e+00  1.2214e+02  2.8921e+05  2.6269e+05 
 7.6945e+00  1.2214e+02  3.1867e+05  2.7995e+05 
 7.6984e+00  1.2214e+02  3.2971e+05  2.8308e+05 
 7.7023e+00  1.2214e+02  3.2012e+05  2.7168e+05 
 7.7063e+00  1.2214e+02  2.9074e+05  2.4720e+05 
 7.7102e+00  1.2214e+02  2.4486e+05  2.1286e+05 
 7.7141e+00  1.2214e+02  1.9259e+05  1.7316e+05 
 7.7180e+00  1.2214e+02  1.4449e+05  1.3289e+05 
 7.7219e+00  1.2214e+02  1.0892e+05  9.6025e+04 
 7.7258e+00  1.2214e+02  7.4389e+04  6.5135e+04 
 7.7297e+00  1.2214e+02  4.3073e+04  4.1237e+04 
