#
#       Peak Name  Overlap_group
#          48N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   117.298     9.679
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.1730750e+02  8.1452202e-05 
# w1(Hz)        1.0797754e+01  1.1606871e-02 
# g1            9.3588714e-01  5.0439768e-03 
# f02(ppm)      9.6815488e+00  1.7575529e-05 
# w2(Hz)        2.2326588e+01  2.6599940e-02 
# g2            6.9916299e-01  4.6592682e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    3.4863839e+04  1.0588818e+02
   3.000e+01    2.9818589e+04  9.9547955e+01
   2.000e+00    2.9077656e+04  9.8670464e+01
   2.800e+01    2.9520897e+04  9.9193365e+01
   4.000e+00    2.9292775e+04  9.8923242e+01
   2.600e+01    2.9651426e+04  9.9348639e+01
   6.000e+00    2.9217446e+04  9.8835995e+01
   2.400e+01    2.9607495e+04  9.9295833e+01
   8.000e+00    2.8814828e+04  9.8361756e+01
   2.200e+01    2.9848877e+04  9.9584283e+01
   1.000e+01    2.9064086e+04  9.8653591e+01
   2.000e+01    3.0073037e+04  9.9853474e+01
   1.200e+01    2.9344322e+04  9.8984462e+01
   1.800e+01    2.9732895e+04  9.9447150e+01
   1.400e+01    2.9448213e+04  9.9106705e+01
   1.600e+01    2.9042784e+04  9.8628365e+01
   2.800e+01    2.9524311e+04  9.9197724e+01
   1.200e+01    2.9382041e+04  9.9029711e+01
