#
#       Peak Name  Overlap_group
#          30N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   121.104     7.487
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2110909e+02  1.2603500e-04 
# w1(Hz)        8.4911928e+00  1.6956730e-02 
# g1            1.1873043e+00  1.1396503e-02 
# f02(ppm)      7.4855609e+00  2.8749794e-05 
# w2(Hz)        1.8554320e+01  4.0711930e-02 
# g2            9.1063110e-01  1.0135736e-02 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    4.3636398e+04  2.7973682e+02
   3.000e+01    3.8321914e+04  2.6505484e+02
   2.000e+00    3.8084531e+04  2.6443114e+02
   2.800e+01    3.8102387e+04  2.6447636e+02
   4.000e+00    3.8119242e+04  2.6452681e+02
   2.600e+01    3.8064907e+04  2.6437473e+02
   6.000e+00    3.8244034e+04  2.6485312e+02
   2.400e+01    3.8147512e+04  2.6459672e+02
   8.000e+00    3.8138259e+04  2.6457421e+02
   2.200e+01    3.8014297e+04  2.6424309e+02
   1.000e+01    3.8187707e+04  2.6470893e+02
   2.000e+01    3.8204006e+04  2.6474976e+02
   1.200e+01    3.8106647e+04  2.6449305e+02
   1.800e+01    3.8130665e+04  2.6455556e+02
   1.400e+01    3.8192926e+04  2.6471863e+02
   1.600e+01    3.8263688e+04  2.6490797e+02
   2.800e+01    3.8069173e+04  2.6439686e+02
   1.200e+01    3.8215333e+04  2.6478324e+02
