#
#       Peak Name  Overlap_group
#          59N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   117.519     7.849
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.1752232e+02  8.2438376e-05 
# w1(Hz)        1.2747859e+01  1.2172691e-02 
# g1            8.2588661e-01  4.1548053e-03 
# f02(ppm)      7.8497343e+00  1.2161904e-05 
# w2(Hz)        1.8881065e+01  1.7033553e-02 
# g2            9.7250659e-01  4.4140876e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    3.6777354e+04  8.9253387e+01
   3.000e+01    2.8711266e+04  7.9744426e+01
   2.000e+00    2.4177566e+04  7.5030459e+01
   2.800e+01    2.8378433e+04  7.9381414e+01
   4.000e+00    2.4465318e+04  7.5314241e+01
   2.600e+01    2.8456866e+04  7.9468827e+01
   6.000e+00    2.4650923e+04  7.5496825e+01
   2.400e+01    2.8028495e+04  7.9002521e+01
   8.000e+00    2.5261597e+04  7.6108936e+01
   2.200e+01    2.7871711e+04  7.8834427e+01
   1.000e+01    2.5698901e+04  7.6553664e+01
   2.000e+01    2.7002221e+04  7.7905870e+01
   1.200e+01    2.6029087e+04  7.6891591e+01
   1.800e+01    2.6919830e+04  7.7817629e+01
   1.400e+01    2.6458140e+04  7.7335650e+01
   1.600e+01    2.6770374e+04  7.7663831e+01
   2.800e+01    2.8358175e+04  7.9360470e+01
   1.200e+01    2.5970845e+04  7.6834430e+01
