#
#       Peak Name  Overlap_group
#          22N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   118.561     7.943
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.1856363e+02  3.9479106e-05 
# w1(Hz)        9.5217190e+00  5.5122080e-03 
# g1            1.0050108e+00  2.8487726e-03 
# f02(ppm)      7.9405328e+00  7.5788205e-06 
# w2(Hz)        1.8211316e+01  1.0313808e-02 
# g2            1.1048363e+00  3.0958980e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    4.3621281e+04  7.6499051e+01
   3.000e+01    3.7988365e+04  7.2176441e+01
   2.000e+00    3.7522595e+04  7.1835168e+01
   2.800e+01    3.7843491e+04  7.2070672e+01
   4.000e+00    3.7415496e+04  7.1756968e+01
   2.600e+01    3.7862133e+04  7.2083592e+01
   6.000e+00    3.7422610e+04  7.1761913e+01
   2.400e+01    3.7862349e+04  7.2083791e+01
   8.000e+00    3.7678375e+04  7.1948842e+01
   2.200e+01    3.7866666e+04  7.2086804e+01
   1.000e+01    3.7725023e+04  7.1982987e+01
   2.000e+01    3.7688265e+04  7.1956527e+01
   1.200e+01    3.7794445e+04  7.2033109e+01
   1.800e+01    3.7761884e+04  7.2010658e+01
   1.400e+01    3.7780044e+04  7.2022449e+01
   1.600e+01    3.7414635e+04  7.1756871e+01
   2.800e+01    3.7956945e+04  7.2152540e+01
   1.200e+01    3.7777230e+04  7.2020277e+01
