# ***
# *** The fit converged successfully 
# ***
# X2 of the fit  :  2.08894e+05
# Free Parameters:           24
# Data Points    :        12798
#   F2(ppm)     F1(ppm)        Data        Calc 
 7.0613e+00  1.1804e+02 -1.8827e+04 -3.7428e+03 
 7.0652e+00  1.1804e+02 -1.8657e+04 -4.8229e+03 
 7.0691e+00  1.1804e+02 -1.7903e+04 -5.9856e+03 
 7.0730e+00  1.1804e+02 -1.6516e+04 -7.1347e+03 
 7.0770e+00  1.1804e+02 -1.4708e+04 -8.1446e+03 
 7.0809e+00  1.1804e+02 -1.2974e+04 -8.8738e+03 
 7.0848e+00  1.1804e+02 -1.4456e+04 -9.1965e+03 
 7.0887e+00  1.1804e+02 -9.7638e+03 -9.0489e+03 
 7.0926e+00  1.1804e+02 -8.5769e+03 -8.4609e+03 
 7.0965e+00  1.1804e+02 -8.0233e+03 -7.5405e+03 
 7.1004e+00  1.1804e+02 -7.3852e+03 -6.4279e+03 
 7.1043e+00  1.1804e+02 -6.2908e+03 -5.2573e+03 
 7.1082e+00  1.1804e+02 -4.5872e+03 -4.1368e+03 
  
 7.0418e+00  1.1809e+02 -1.1858e+04 -8.7532e+02 
 7.0457e+00  1.1809e+02 -1.1064e+04 -1.2398e+03 
 7.0496e+00  1.1809e+02 -9.9706e+03 -1.7596e+03 
 7.0535e+00  1.1809e+02 -9.6281e+03 -2.4689e+03 
 7.0574e+00  1.1809e+02 -1.0376e+04 -3.3893e+03 
 7.0613e+00  1.1809e+02 -1.2208e+04 -4.5190e+03 
 7.0652e+00  1.1809e+02 -1.4745e+04 -5.8231e+03 
 7.0691e+00  1.1809e+02 -1.7384e+04 -7.2269e+03 
 7.0730e+00  1.1809e+02 -1.9531e+04 -8.6143e+03 
 7.0770e+00  1.1809e+02 -2.0771e+04 -9.8337e+03 
 7.0809e+00  1.1809e+02 -2.0972e+04 -1.0714e+04 
 7.0848e+00  1.1809e+02 -2.0930e+04 -1.1104e+04 
 7.0887e+00  1.1809e+02 -2.0014e+04 -1.0926e+04 
 7.0926e+00  1.1809e+02 -1.8223e+04 -1.0216e+04 
 7.0965e+00  1.1809e+02 -1.6486e+04 -9.1042e+03 
