# ***
# *** The fit converged successfully 
# ***
# X2 of the fit  :  2.85957e+05
# Free Parameters:           24
# Data Points    :        12798
#   F2(ppm)     F1(ppm)        Data        Calc 
 8.5349e+00  1.2060e+02  2.1997e+04 -2.7583e+03 
 8.5388e+00  1.2060e+02  2.4383e+04 -3.7743e+03 
 8.5427e+00  1.2060e+02  2.5264e+04 -4.8884e+03 
 8.5466e+00  1.2060e+02  2.7032e+04 -5.9837e+03 
 8.5505e+00  1.2060e+02  2.5658e+04 -6.9123e+03 
 8.5545e+00  1.2060e+02  2.1493e+04 -7.5233e+03 
 8.5584e+00  1.2060e+02  1.4180e+04 -7.7024e+03 
 8.5623e+00  1.2060e+02  3.9963e+03 -7.4135e+03 
 8.5662e+00  1.2060e+02 -5.5484e+03 -6.7142e+03 
 8.5701e+00  1.2060e+02 -1.1083e+04 -5.7317e+03 
 8.5740e+00  1.2060e+02 -1.3622e+04 -4.6193e+03 
 8.5779e+00  1.2060e+02 -1.5089e+04 -3.5195e+03 
 8.5818e+00  1.2060e+02 -1.7297e+04 -2.5393e+03 
  
 8.5154e+00  1.2065e+02  1.3019e+03 -3.6538e+02 
 8.5193e+00  1.2065e+02  1.0010e+04 -6.0256e+02 
 8.5232e+00  1.2065e+02  4.5736e+03 -9.8171e+02 
 8.5271e+00  1.2065e+02  9.4181e+03 -1.5510e+03 
 8.5310e+00  1.2065e+02  1.6400e+04 -2.3491e+03 
 8.5349e+00  1.2065e+02  2.1779e+04 -3.3883e+03 
 8.5388e+00  1.2065e+02  2.4653e+04 -4.6363e+03 
 8.5427e+00  1.2065e+02  2.4302e+04 -6.0049e+03 
 8.5466e+00  1.2065e+02  2.7087e+04 -7.3503e+03 
 8.5505e+00  1.2065e+02  2.4926e+04 -8.4910e+03 
 8.5545e+00  1.2065e+02  1.9967e+04 -9.2415e+03 
 8.5584e+00  1.2065e+02  1.2089e+04 -9.4615e+03 
 8.5623e+00  1.2065e+02  3.5535e+03 -9.1066e+03 
 8.5662e+00  1.2065e+02 -1.4039e+03 -8.2477e+03 
 8.5701e+00  1.2065e+02 -3.2709e+03 -7.0407e+03 
 8.5740e+00  1.2065e+02 -3.5816e+03 -5.6742e+03 
 8.5779e+00  1.2065e+02 -3.6543e+03 -4.3233e+03 
 8.5818e+00  1.2065e+02 -4.5488e+03 -3.1193e+03 
 8.5857e+00  1.2065e+02 -6.7756e+03 -2.1366e+03 
 8.5896e+00  1.2065e+02 -9.8432e+03 -1.3955e+03 
 8.5935e+00  1.2065e+02 -1.2932e+04 -8.7573e+02 
 8.5974e+00  1.2065e+02 -1.5810e+04 -5.3487e+02 
 8.6014e+00  1.2065e+02 -1.8499e+04 -3.2461e+02 
  
 8.5075e+00  1.2069e+02 -1.1227e+04 -1.8254e+02 
 8.5115e+00  1.2069e+02 -7.8093e+03 -2.8238e+02 
