#
#       Peak Name  Overlap_group
#          53N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   126.661     8.308
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2665608e+02  1.2546856e-04 
# w1(Hz)        1.3122813e+01  1.9579685e-02 
# g1            6.3134649e-01  5.4069080e-03 
# f02(ppm)      8.3095667e+00  2.4840190e-05 
# w2(Hz)        2.4955012e+01  4.1018870e-02 
# g2            4.5387551e-01  5.1329312e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    2.4764425e+04  7.5815722e+01
   3.000e+01    1.6026995e+04  6.2815951e+01
   2.000e+00    1.3475949e+04  5.9710915e+01
   2.800e+01    1.5837280e+04  6.2572820e+01
   4.000e+00    1.4152213e+04  6.0496125e+01
   2.600e+01    1.5564509e+04  6.2225626e+01
   6.000e+00    1.4161241e+04  6.0507238e+01
   2.400e+01    1.5801396e+04  6.2527168e+01
   8.000e+00    1.4187737e+04  6.0537899e+01
   2.200e+01    1.5516485e+04  6.2164664e+01
   1.000e+01    1.4487187e+04  6.0896091e+01
   2.000e+01    1.5369421e+04  6.1979698e+01
   1.200e+01    1.4898189e+04  6.1395721e+01
   1.800e+01    1.5527441e+04  6.2178462e+01
   1.400e+01    1.4930342e+04  6.1434908e+01
   1.600e+01    1.5153564e+04  6.1711465e+01
   2.800e+01    1.5836432e+04  6.2570993e+01
   1.200e+01    1.4541904e+04  6.0962530e+01
