# ***
# *** The fit converged successfully 
# ***
# X2 of the fit  :  4.90131e+04
# Free Parameters:           24
# Data Points    :        12798
#   F2(ppm)     F1(ppm)        Data        Calc 
 7.1981e+00  1.0898e+02  2.4598e+04  1.8345e+04 
 7.2020e+00  1.0898e+02  2.8264e+04  2.3787e+04 
 7.2059e+00  1.0898e+02  2.9971e+04  2.9860e+04 
 7.2099e+00  1.0898e+02  2.9934e+04  3.6162e+04 
 7.2138e+00  1.0898e+02  2.8698e+04  4.2109e+04 
 7.2177e+00  1.0898e+02  2.7036e+04  4.6964e+04 
 7.2216e+00  1.0898e+02  2.5625e+04  4.9950e+04 
 7.2255e+00  1.0898e+02  2.4784e+04  5.0486e+04 
 7.2294e+00  1.0898e+02  2.4457e+04  4.8457e+04 
 7.2333e+00  1.0898e+02  2.4330e+04  4.4280e+04 
 7.2372e+00  1.0898e+02  2.3961e+04  3.8686e+04 
 7.2411e+00  1.0898e+02  2.3001e+04  3.2450e+04 
 7.2450e+00  1.0898e+02  2.2603e+04  2.6223e+04 
  
 7.1786e+00  1.0903e+02 -9.7215e+03  4.7585e+03 
 7.1825e+00  1.0903e+02 -6.7159e+03  6.4864e+03 
 7.1864e+00  1.0903e+02 -2.9069e+03  8.9529e+03 
 7.1903e+00  1.0903e+02  1.5300e+03  1.2346e+04 
 7.1942e+00  1.0903e+02  6.3342e+03  1.6816e+04 
 7.1981e+00  1.0903e+02  1.1225e+04  2.2418e+04 
 7.2020e+00  1.0903e+02  1.5924e+04  2.9069e+04 
 7.2059e+00  1.0903e+02  2.0140e+04  3.6491e+04 
 7.2099e+00  1.0903e+02  2.3572e+04  4.4192e+04 
 7.2138e+00  1.0903e+02  2.6052e+04  5.1459e+04 
 7.2177e+00  1.0903e+02  2.7665e+04  5.7392e+04 
 7.2216e+00  1.0903e+02  2.8649e+04  6.1041e+04 
 7.2255e+00  1.0903e+02  2.9261e+04  6.1696e+04 
 7.2294e+00  1.0903e+02  2.9724e+04  5.9217e+04 
 7.2333e+00  1.0903e+02  3.0179e+04  5.4112e+04 
 7.2372e+00  1.0903e+02  3.0613e+04  4.7277e+04 
 7.2411e+00  1.0903e+02  3.0700e+04  3.9655e+04 
 7.2450e+00  1.0903e+02  3.0152e+04  3.2046e+04 
 7.2489e+00  1.0903e+02  2.9190e+04  2.5034e+04 
 7.2528e+00  1.0903e+02  2.7619e+04  1.8980e+04 
 7.2568e+00  1.0903e+02  2.4498e+04  1.4046e+04 
 7.2607e+00  1.0903e+02  1.9997e+04  1.0224e+04 
 7.2646e+00  1.0903e+02  1.4319e+04  7.3988e+03 
  
 7.1708e+00  1.0907e+02 -7.7596e+03  3.5547e+03 
 7.1747e+00  1.0907e+02 -8.2489e+03  4.5622e+03 
 7.1786e+00  1.0907e+02 -8.4766e+03  6.0626e+03 
 7.1825e+00  1.0907e+02 -8.2411e+03  8.2641e+03 
 7.1864e+00  1.0907e+02 -7.1645e+03  1.1406e+04 
 7.1903e+00  1.0907e+02 -4.7224e+03  1.5730e+04 
 7.1942e+00  1.0907e+02 -5.4845e+02  2.1424e+04 
 7.1981e+00  1.0907e+02  5.3821e+03  2.8562e+04 
 7.2020e+00  1.0907e+02  1.2712e+04  3.7035e+04 
 7.2059e+00  1.0907e+02  2.0758e+04  4.6491e+04 
 7.2099e+00  1.0907e+02  2.8609e+04  5.6303e+04 
 7.2138e+00  1.0907e+02  3.5278e+04  6.5562e+04 
 7.2177e+00  1.0907e+02  3.9994e+04  7.3121e+04 
 7.2216e+00  1.0907e+02  4.2478e+04  7.7770e+04 
 7.2255e+00  1.0907e+02  4.3027e+04  7.8604e+04 
 7.2294e+00  1.0907e+02  4.2399e+04  7.5446e+04 
 7.2333e+00  1.0907e+02  4.1503e+04  6.8942e+04 
 7.2372e+00  1.0907e+02  4.1077e+04  6.0233e+04 
 7.2411e+00  1.0907e+02  4.1159e+04  5.0523e+04 
 7.2450e+00  1.0907e+02  3.9765e+04  4.0828e+04 
 7.2489e+00  1.0907e+02  3.8871e+04  3.1894e+04 
 7.2528e+00  1.0907e+02  3.7641e+04  2.4182e+04 
 7.2568e+00  1.0907e+02  3.5182e+04  1.7895e+04 
 7.2607e+00  1.0907e+02  3.0617e+04  1.3026e+04 
 7.2646e+00  1.0907e+02  2.3824e+04  9.4265e+03 
 7.2685e+00  1.0907e+02  1.5160e+04  6.8686e+03 
 7.2724e+00  1.0907e+02  5.4670e+03  5.1078e+03 
  
 7.1590e+00  1.0912e+02  2.8850e+03  2.8673e+03 
 7.1629e+00  1.0912e+02  3.6539e+03  3.3236e+03 
 7.1669e+00  1.0912e+02  3.7969e+03  3.9640e+03 
 7.1708e+00  1.0912e+02  2.9962e+03  4.8975e+03 
 7.1747e+00  1.0912e+02  1.4198e+03  6.2856e+03 
 7.1786e+00  1.0912e+02 -2.4140e+02  8.3528e+03 
 7.1825e+00  1.0912e+02 -1.0266e+03  1.1386e+04 
 7.1864e+00  1.0912e+02  3.6895e+00  1.5715e+04 
 7.1903e+00  1.0912e+02  3.7738e+03  2.1672e+04 
 7.1942e+00  1.0912e+02  1.0935e+04  2.9517e+04 
 7.1981e+00  1.0912e+02  2.1496e+04  3.9352e+04 
 7.2020e+00  1.0912e+02  3.4720e+04  5.1026e+04 
 7.2059e+00  1.0912e+02  4.9274e+04  6.4054e+04 
 7.2099e+00  1.0912e+02  6.3471e+04  7.7572e+04 
 7.2138e+00  1.0912e+02  7.5461e+04  9.0328e+04 
 7.2177e+00  1.0912e+02  8.3610e+04  1.0074e+05 
 7.2216e+00  1.0912e+02  8.7083e+04  1.0715e+05 
 7.2255e+00  1.0912e+02  8.6164e+04  1.0830e+05 
 7.2294e+00  1.0912e+02  8.2086e+04  1.0395e+05 
 7.2333e+00  1.0912e+02  7.6542e+04  9.4986e+04 
 7.2372e+00  1.0912e+02  7.1151e+04  8.2987e+04 
 7.2411e+00  1.0912e+02  6.6847e+04  6.9608e+04 
 7.2450e+00  1.0912e+02  6.1815e+04  5.6252e+04 
 7.2489e+00  1.0912e+02  5.7967e+04  4.3943e+04 
 7.2528e+00  1.0912e+02  5.4186e+04  3.3317e+04 
 7.2568e+00  1.0912e+02  5.0170e+04  2.4655e+04 
 7.2607e+00  1.0912e+02  4.4364e+04  1.7947e+04 
 7.2646e+00  1.0912e+02  3.6397e+04  1.2988e+04 
 7.2685e+00  1.0912e+02  2.6652e+04  9.4633e+03 
 7.2724e+00  1.0912e+02  1.6013e+04  7.0373e+03 
 7.2763e+00  1.0912e+02  5.3744e+03  5.4012e+03 
 7.2802e+00  1.0912e+02 -4.5437e+03  4.3040e+03 
 7.2841e+00  1.0912e+02 -1.2727e+04  3.5591e+03 
  
 7.1551e+00  1.0917e+02  1.5744e+04  3.9075e+03 
 7.1590e+00  1.0917e+02  1.6215e+04  4.4349e+03 
 7.1629e+00  1.0917e+02  1.6574e+04  5.1406e+03 
 7.1669e+00  1.0917e+02  1.6202e+04  6.1312e+03 
 7.1708e+00  1.0917e+02  1.4843e+04  7.5749e+03 
 7.1747e+00  1.0917e+02  1.2896e+04  9.7219e+03 
 7.1786e+00  1.0917e+02  1.1547e+04  1.2919e+04 
 7.1825e+00  1.0917e+02  1.2431e+04  1.7611e+04 
 7.1864e+00  1.0917e+02  1.7060e+04  2.4307e+04 
 7.1903e+00  1.0917e+02  2.6569e+04  3.3520e+04 
 7.1942e+00  1.0917e+02  4.1558e+04  4.5654e+04 
 7.1981e+00  1.0917e+02  6.1716e+04  6.0866e+04 
 7.2020e+00  1.0917e+02  8.5657e+04  7.8921e+04 
 7.2059e+00  1.0917e+02  1.1110e+05  9.9072e+04 
 7.2099e+00  1.0917e+02  1.3527e+05  1.1998e+05 
 7.2138e+00  1.0917e+02  1.5532e+05  1.3971e+05 
 7.2177e+00  1.0917e+02  1.6876e+05  1.5582e+05 
 7.2216e+00  1.0917e+02  1.7411e+05  1.6573e+05 
