# ***
# *** The fit converged successfully 
# ***
# X2 of the fit  :  3.11922e+06
# Free Parameters:           24
# Data Points    :        12798
#   F2(ppm)     F1(ppm)        Data        Calc 
 8.1323e+00  1.2364e+02  2.3065e+06  3.9415e+04 
 8.1362e+00  1.2364e+02  1.8909e+06  4.8574e+04 
 8.1401e+00  1.2364e+02  1.4795e+06  5.8350e+04 
 8.1440e+00  1.2364e+02  1.1045e+06  6.7955e+04 
 8.1479e+00  1.2364e+02  7.9130e+05  7.6228e+04 
 8.1519e+00  1.2364e+02  5.5229e+05  8.1750e+04 
 8.1558e+00  1.2364e+02  3.8949e+05  8.3300e+04 
 8.1597e+00  1.2364e+02  2.9334e+05  8.0489e+04 
 8.1636e+00  1.2364e+02  2.4435e+05  7.4008e+04 
 8.1675e+00  1.2364e+02  2.2518e+05  6.5201e+04 
 8.1714e+00  1.2364e+02  2.2140e+05  5.5441e+04 
 8.1753e+00  1.2364e+02  2.2283e+05  4.5782e+04 
 8.1792e+00  1.2364e+02  2.2357e+05  3.6906e+04 
  
 8.1128e+00  1.2368e+02  1.7822e+06  1.4012e+04 
 8.1167e+00  1.2368e+02  1.8404e+06  1.7895e+04 
 8.1206e+00  1.2368e+02  1.8183e+06  2.3039e+04 
 8.1245e+00  1.2368e+02  1.7210e+06  2.9654e+04 
 8.1284e+00  1.2368e+02  1.5617e+06  3.7859e+04 
 8.1323e+00  1.2368e+02  1.3587e+06  4.7621e+04 
 8.1362e+00  1.2368e+02  1.1316e+06  5.8687e+04 
 8.1401e+00  1.2368e+02  9.0380e+05  7.0498e+04 
 8.1440e+00  1.2368e+02  6.9424e+05  8.2103e+04 
 8.1479e+00  1.2368e+02  5.1466e+05  9.2098e+04 
 8.1519e+00  1.2368e+02  3.7401e+05  9.8769e+04 
 8.1558e+00  1.2368e+02  2.7546e+05  1.0064e+05 
 8.1597e+00  1.2368e+02  2.1702e+05  9.7247e+04 
 8.1636e+00  1.2368e+02  1.8813e+05  8.9416e+04 
 8.1675e+00  1.2368e+02  1.7813e+05  7.8776e+04 
