# ***
# *** The fit converged successfully 
# ***
# X2 of the fit  :  1.37671e+04
# Free Parameters:           24
# Data Points    :        12798
#   F2(ppm)     F1(ppm)        Data        Calc 
 6.5766e+00  1.2185e+02 -1.2820e+04 -1.2375e+03 
 6.5805e+00  1.2185e+02 -1.1284e+04 -1.3690e+03 
 6.5845e+00  1.2185e+02 -9.4198e+03 -1.4937e+03 
 6.5884e+00  1.2185e+02 -7.3537e+03 -1.6034e+03 
 6.5923e+00  1.2185e+02 -5.1303e+03 -1.6890e+03 
 6.5962e+00  1.2185e+02 -2.8154e+03 -1.7418e+03 
 6.6001e+00  1.2185e+02 -7.1004e+02 -1.7556e+03 
 6.6040e+00  1.2185e+02  8.1170e+02 -1.7289e+03 
 6.6079e+00  1.2185e+02  1.7798e+03 -1.6648e+03 
 6.6118e+00  1.2185e+02  2.7416e+03 -1.5704e+03 
 6.6157e+00  1.2185e+02  4.0243e+03 -1.4549e+03 
 6.6196e+00  1.2185e+02  5.2661e+03 -1.3272e+03 
 6.6235e+00  1.2185e+02  6.2616e+03 -1.1951e+03 
  
 6.5571e+00  1.2190e+02 -4.0276e+03 -7.8847e+02 
 6.5610e+00  1.2190e+02 -4.1308e+03 -9.0821e+02 
 6.5649e+00  1.2190e+02 -3.8268e+03 -1.0410e+03 
 6.5688e+00  1.2190e+02 -3.2196e+03 -1.1856e+03 
 6.5727e+00  1.2190e+02 -2.4433e+03 -1.3396e+03 
 6.5766e+00  1.2190e+02 -1.5682e+03 -1.4991e+03 
 6.5805e+00  1.2190e+02 -6.3417e+02 -1.6583e+03 
 6.5845e+00  1.2190e+02  1.8628e+02 -1.8094e+03 
 6.5884e+00  1.2190e+02  6.0843e+02 -1.9423e+03 
 6.5923e+00  1.2190e+02  5.1416e+02 -2.0460e+03 
 6.5962e+00  1.2190e+02 -6.4058e+01 -2.1099e+03 
 6.6001e+00  1.2190e+02 -1.1885e+03 -2.1267e+03 
 6.6040e+00  1.2190e+02 -2.8282e+03 -2.0943e+03 
 6.6079e+00  1.2190e+02 -4.5624e+03 -2.0166e+03 
 6.6118e+00  1.2190e+02 -5.7106e+03 -1.9023e+03 
 6.6157e+00  1.2190e+02 -5.6596e+03 -1.7624e+03 
 6.6196e+00  1.2190e+02 -4.2497e+03 -1.6077e+03 
 6.6235e+00  1.2190e+02 -1.9197e+03 -1.4476e+03 
 6.6275e+00  1.2190e+02  1.2238e+03 -1.2894e+03 
 6.6314e+00  1.2190e+02  5.3700e+03 -1.1381e+03 
 6.6353e+00  1.2190e+02  1.0291e+04 -9.9705e+02 
 6.6392e+00  1.2190e+02  1.5383e+04 -8.6833e+02 
 6.6431e+00  1.2190e+02  1.9883e+04 -7.5292e+02 
  
 6.5493e+00  1.2195e+02 -5.0616e+03 -7.0893e+02 
 6.5532e+00  1.2195e+02 -3.1299e+03 -8.2065e+02 
 6.5571e+00  1.2195e+02 -1.2308e+03 -9.4841e+02 
 6.5610e+00  1.2195e+02  3.8300e+02 -1.0924e+03 
 6.5649e+00  1.2195e+02  1.5799e+03 -1.2522e+03 
 6.5688e+00  1.2195e+02  2.3481e+03 -1.4261e+03 
 6.5727e+00  1.2195e+02  2.6585e+03 -1.6113e+03 
 6.5766e+00  1.2195e+02  2.5173e+03 -1.8032e+03 
 6.5805e+00  1.2195e+02  2.0001e+03 -1.9947e+03 
 6.5845e+00  1.2195e+02  1.0706e+03 -2.1764e+03 
 6.5884e+00  1.2195e+02 -4.6138e+02 -2.3363e+03 
 6.5923e+00  1.2195e+02 -2.7268e+03 -2.4610e+03 
 6.5962e+00  1.2195e+02 -5.6584e+03 -2.5379e+03 
 6.6001e+00  1.2195e+02 -9.0002e+03 -2.5581e+03 
 6.6040e+00  1.2195e+02 -1.2239e+04 -2.5191e+03 
 6.6079e+00  1.2195e+02 -1.4802e+04 -2.4257e+03 
 6.6118e+00  1.2195e+02 -1.6357e+04 -2.2882e+03 
 6.6157e+00  1.2195e+02 -1.6370e+04 -2.1199e+03 
 6.6196e+00  1.2195e+02 -1.4075e+04 -1.9338e+03 
 6.6235e+00  1.2195e+02 -9.7404e+03 -1.7413e+03 
 6.6275e+00  1.2195e+02 -4.2192e+03 -1.5509e+03 
 6.6314e+00  1.2195e+02  2.2139e+03 -1.3689e+03 
 6.6353e+00  1.2195e+02  9.2040e+03 -1.1993e+03 
 6.6392e+00  1.2195e+02  1.5869e+04 -1.0445e+03 
 6.6431e+00  1.2195e+02  2.0967e+04 -9.0565e+02 
 6.6470e+00  1.2195e+02  2.3076e+04 -7.8309e+02 
 6.6509e+00  1.2195e+02  2.1563e+04 -6.7637e+02 
  
 6.5376e+00  1.2200e+02 -1.9111e+04 -4.7316e+02 
 6.5415e+00  1.2200e+02 -1.8474e+04 -5.4478e+02 
 6.5454e+00  1.2200e+02 -1.6418e+04 -6.2944e+02 
 6.5493e+00  1.2200e+02 -1.3593e+04 -7.2858e+02 
 6.5532e+00  1.2200e+02 -1.0432e+04 -8.4339e+02 
 6.5571e+00  1.2200e+02 -7.3394e+03 -9.7469e+02 
 6.5610e+00  1.2200e+02 -4.7650e+03 -1.1227e+03 
 6.5649e+00  1.2200e+02 -3.0051e+03 -1.2869e+03 
 6.5688e+00  1.2200e+02 -2.0617e+03 -1.4656e+03 
 6.5727e+00  1.2200e+02 -1.8616e+03 -1.6560e+03 
 6.5766e+00  1.2200e+02 -2.3209e+03 -1.8531e+03 
 6.5805e+00  1.2200e+02 -3.3117e+03 -2.0500e+03 
 6.5845e+00  1.2200e+02 -4.7233e+03 -2.2367e+03 
 6.5884e+00  1.2200e+02 -6.5511e+03 -2.4011e+03 
 6.5923e+00  1.2200e+02 -8.9522e+03 -2.5292e+03 
 6.5962e+00  1.2200e+02 -1.2000e+04 -2.6082e+03 
 6.6001e+00  1.2200e+02 -1.5336e+04 -2.6290e+03 
 6.6040e+00  1.2200e+02 -1.8280e+04 -2.5889e+03 
 6.6079e+00  1.2200e+02 -2.0408e+04 -2.4929e+03 
 6.6118e+00  1.2200e+02 -2.1760e+04 -2.3516e+03 
 6.6157e+00  1.2200e+02 -2.1971e+04 -2.1786e+03 
 6.6196e+00  1.2200e+02 -1.9928e+04 -1.9874e+03 
 6.6235e+00  1.2200e+02 -1.5218e+04 -1.7895e+03 
 6.6275e+00  1.2200e+02 -8.8622e+03 -1.5939e+03 
 6.6314e+00  1.2200e+02 -1.8863e+03 -1.4069e+03 
 6.6353e+00  1.2200e+02  4.9040e+03 -1.2325e+03 
 6.6392e+00  1.2200e+02  1.0452e+04 -1.0734e+03 
 6.6431e+00  1.2200e+02  1.3573e+04 -9.3074e+02 
 6.6470e+00  1.2200e+02  1.3634e+04 -8.0479e+02 
 6.6509e+00  1.2200e+02  1.1757e+04 -6.9512e+02 
 6.6548e+00  1.2200e+02  9.9099e+03 -6.0077e+02 
 6.6587e+00  1.2200e+02  8.1033e+03 -5.2046e+02 
 6.6626e+00  1.2200e+02  6.0952e+03 -4.5269e+02 
  
 6.5336e+00  1.2204e+02 -2.1622e+04  3.0052e+01 
 6.5376e+00  1.2204e+02 -2.3728e+04  3.4429e+01 
 6.5415e+00  1.2204e+02 -2.4732e+04  3.9640e+01 
 6.5454e+00  1.2204e+02 -2.4544e+04  4.5800e+01 
 6.5493e+00  1.2204e+02 -2.3323e+04  5.3014e+01 
 6.5532e+00  1.2204e+02 -2.1314e+04  6.1368e+01 
 6.5571e+00  1.2204e+02 -1.8804e+04  7.0922e+01 
 6.5610e+00  1.2204e+02 -1.6184e+04  8.1691e+01 
 6.5649e+00  1.2204e+02 -1.3771e+04  9.3638e+01 
 6.5688e+00  1.2204e+02 -1.1648e+04  1.0664e+02 
 6.5727e+00  1.2204e+02 -9.7471e+03  1.2050e+02 
 6.5766e+00  1.2204e+02 -8.0347e+03  1.3484e+02 
 6.5805e+00  1.2204e+02 -6.5802e+03  1.4916e+02 
