# ***
# *** The fit converged successfully 
# ***
# X2 of the fit  :  3.49902e+05
# Free Parameters:           48
# Data Points    :        18396
#   F2(ppm)     F1(ppm)        Data        Calc 
 7.7610e+00  1.1930e+02  7.4873e+03 -1.7487e+03 
 7.7649e+00  1.1930e+02  6.4245e+03 -2.4349e+03 
 7.7688e+00  1.1930e+02  4.3512e+03 -3.2080e+03 
 7.7727e+00  1.1930e+02  1.8606e+03 -3.9960e+03 
 7.7766e+00  1.1930e+02 -2.9558e+02 -4.7022e+03 
 7.7805e+00  1.1930e+02 -1.4755e+03 -5.2216e+03 
 7.7844e+00  1.1930e+02 -1.4571e+03 -5.4674e+03 
 7.7883e+00  1.1930e+02 -3.4014e+02 -5.4042e+03 
 7.7923e+00  1.1930e+02  1.8588e+03 -5.0731e+03 
 7.7962e+00  1.1930e+02  4.4244e+03 -4.5925e+03 
 7.8001e+00  1.1930e+02  6.5712e+03 -4.1380e+03 
 7.8040e+00  1.1930e+02  7.8678e+03 -3.9194e+03 
 7.8079e+00  1.1930e+02  7.5246e+03 -4.1536e+03 
 7.8196e+00  1.1930e+02 -1.0121e+04 -9.0429e+03 
 7.8235e+00  1.1930e+02 -2.1429e+04 -1.1983e+04 
 7.8274e+00  1.1930e+02 -2.7151e+04 -1.5123e+04 
 7.8313e+00  1.1930e+02 -2.8122e+04 -1.7976e+04 
 7.8352e+00  1.1930e+02 -2.8736e+04 -2.0046e+04 
 7.8392e+00  1.1930e+02 -2.9075e+04 -2.0958e+04 
 7.8431e+00  1.1930e+02 -3.0130e+04 -2.0543e+04 
 7.8470e+00  1.1930e+02 -3.6609e+04 -1.8861e+04 
 7.8509e+00  1.1930e+02 -4.7971e+04 -1.6191e+04 
 7.8548e+00  1.1930e+02 -5.7954e+04 -1.2974e+04 
 7.8587e+00  1.1930e+02 -5.9826e+04 -9.6898e+03 
 7.8626e+00  1.1930e+02 -4.7285e+04 -6.7348e+03 
 7.8665e+00  1.1930e+02 -2.6086e+04 -4.3441e+03 
  
 7.7414e+00  1.1934e+02 -4.3472e+03 -1.9152e+02 
 7.7453e+00  1.1934e+02 -3.2196e+03 -3.3816e+02 
 7.7493e+00  1.1934e+02 -4.9827e+03 -5.7574e+02 
 7.7532e+00  1.1934e+02 -6.9692e+03 -9.3743e+02 
 7.7571e+00  1.1934e+02 -8.4946e+03 -1.4524e+03 
 7.7610e+00  1.1934e+02 -9.9605e+03 -2.1351e+03 
 7.7649e+00  1.1934e+02 -1.1787e+04 -2.9729e+03 
 7.7688e+00  1.1934e+02 -1.2872e+04 -3.9166e+03 
 7.7727e+00  1.1934e+02 -1.2875e+04 -4.8785e+03 
 7.7766e+00  1.1934e+02 -1.1366e+04 -5.7406e+03 
 7.7805e+00  1.1934e+02 -8.2982e+03 -6.3747e+03 
 7.7844e+00  1.1934e+02 -4.4694e+03 -6.6747e+03 
 7.7883e+00  1.1934e+02 -8.6812e+02 -6.5973e+03 
 7.7923e+00  1.1934e+02  2.3206e+03 -6.1926e+03 
 7.7962e+00  1.1934e+02  4.9594e+03 -5.6043e+03 
 7.8001e+00  1.1934e+02  6.2982e+03 -5.0466e+03 
 7.8040e+00  1.1934e+02  5.4858e+03 -4.7741e+03 
 7.8079e+00  1.1934e+02  1.6000e+03 -5.0505e+03 
 7.8118e+00  1.1934e+02 -5.7120e+03 -6.1058e+03 
 7.8157e+00  1.1934e+02 -1.4909e+04 -8.0798e+03 
 7.8196e+00  1.1934e+02 -2.5276e+04 -1.0957e+04 
 7.8235e+00  1.1934e+02 -3.7859e+04 -1.4515e+04 
 7.8274e+00  1.1934e+02 -4.7327e+04 -1.8315e+04 
 7.8313e+00  1.1934e+02 -4.9419e+04 -2.1770e+04 
 7.8352e+00  1.1934e+02 -4.7392e+04 -2.4276e+04 
 7.8392e+00  1.1934e+02 -4.4107e+04 -2.5380e+04 
 7.8431e+00  1.1934e+02 -4.1620e+04 -2.4877e+04 
 7.8470e+00  1.1934e+02 -4.0546e+04 -2.2840e+04 
 7.8509e+00  1.1934e+02 -3.7268e+04 -1.9607e+04 
 7.8548e+00  1.1934e+02 -2.8118e+04 -1.5711e+04 
 7.8587e+00  1.1934e+02 -1.1960e+04 -1.1734e+04 
 7.8626e+00  1.1934e+02  7.0231e+03 -8.1560e+03 
 7.8665e+00  1.1934e+02  1.5647e+04 -5.2608e+03 
 7.8704e+00  1.1934e+02  1.1561e+04 -3.1321e+03 
 7.8743e+00  1.1934e+02  5.1098e+03 -1.7011e+03 
 7.8782e+00  1.1934e+02  1.0757e+03 -8.1949e+02 
 7.8822e+00  1.1934e+02 -1.2365e+03 -3.2229e+02 
 7.8861e+00  1.1934e+02 -2.5456e+03 -6.7415e+01 
  
 7.7336e+00  1.1939e+02 -9.0570e+03 -7.3403e+01 
 7.7375e+00  1.1939e+02 -8.0209e+03 -1.3269e+02 
 7.7414e+00  1.1939e+02 -6.0051e+03 -2.3932e+02 
 7.7453e+00  1.1939e+02 -4.7124e+03 -4.2213e+02 
 7.7493e+00  1.1939e+02 -7.8246e+03 -7.1830e+02 
 7.7532e+00  1.1939e+02 -1.4023e+04 -1.1692e+03 
 7.7571e+00  1.1939e+02 -2.0268e+04 -1.8111e+03 
 7.7610e+00  1.1939e+02 -2.5075e+04 -2.6620e+03 
 7.7649e+00  1.1939e+02 -2.9352e+04 -3.7063e+03 
 7.7688e+00  1.1939e+02 -3.1714e+04 -4.8826e+03 
 7.7727e+00  1.1939e+02 -3.1741e+04 -6.0816e+03 
 7.7766e+00  1.1939e+02 -2.9143e+04 -7.1562e+03 
 7.7805e+00  1.1939e+02 -2.4152e+04 -7.9466e+03 
 7.7844e+00  1.1939e+02 -1.7893e+04 -8.3205e+03 
 7.7883e+00  1.1939e+02 -1.1719e+04 -8.2237e+03 
 7.7923e+00  1.1939e+02 -6.4140e+03 -7.7182e+03 
 7.7962e+00  1.1939e+02 -2.1075e+03 -6.9828e+03 
 7.8001e+00  1.1939e+02  3.0132e+02 -6.2829e+03 
 7.8040e+00  1.1939e+02 -5.4156e+02 -5.9345e+03 
 7.8079e+00  1.1939e+02 -5.4003e+03 -6.2643e+03 
 7.8118e+00  1.1939e+02 -1.4104e+04 -7.5568e+03 
 7.8157e+00  1.1939e+02 -2.3293e+04 -9.9850e+03 
 7.8196e+00  1.1939e+02 -3.0243e+04 -1.3530e+04 
 7.8235e+00  1.1939e+02 -3.6840e+04 -1.7916e+04 
 7.8274e+00  1.1939e+02 -4.5971e+04 -2.2603e+04 
 7.8313e+00  1.1939e+02 -5.1378e+04 -2.6864e+04 
 7.8352e+00  1.1939e+02 -5.0390e+04 -2.9956e+04 
 7.8392e+00  1.1939e+02 -4.5603e+04 -3.1318e+04 
 7.8431e+00  1.1939e+02 -3.8086e+04 -3.0697e+04 
 7.8470e+00  1.1939e+02 -2.3786e+04 -2.8183e+04 
 7.8509e+00  1.1939e+02 -6.3368e+02 -2.4193e+04 
 7.8548e+00  1.1939e+02  2.7075e+04 -1.9386e+04 
 7.8587e+00  1.1939e+02  5.1574e+04 -1.4479e+04 
 7.8626e+00  1.1939e+02  6.0725e+04 -1.0064e+04 
 7.8665e+00  1.1939e+02  4.8438e+04 -6.4916e+03 
 7.8704e+00  1.1939e+02  2.8385e+04 -3.8649e+03 
 7.8743e+00  1.1939e+02  1.3446e+04 -2.0992e+03 
 7.8782e+00  1.1939e+02  5.5097e+03 -1.0114e+03 
 7.8822e+00  1.1939e+02  2.4725e+03 -3.9792e+02 
 7.8861e+00  1.1939e+02  1.8889e+03 -8.3413e+01 
 7.8900e+00  1.1939e+02  3.3572e+03  6.0138e+01 
 7.8939e+00  1.1939e+02  6.2537e+03  1.1491e+02 
  
 7.7219e+00  1.1944e+02  2.1293e+02 -2.0376e+01 
 7.7258e+00  1.1944e+02 -3.1379e+03 -3.2074e+01 
 7.7297e+00  1.1944e+02 -5.4467e+03 -5.3607e+01 
 7.7336e+00  1.1944e+02 -6.9553e+03 -9.4130e+01 
 7.7375e+00  1.1944e+02 -7.8134e+03 -1.6952e+02 
 7.7414e+00  1.1944e+02 -7.7710e+03 -3.0508e+02 
 7.7453e+00  1.1944e+02 -6.5036e+03 -5.3743e+02 
 7.7493e+00  1.1944e+02 -7.1771e+03 -9.1381e+02 
 7.7532e+00  1.1944e+02 -1.2964e+04 -1.4867e+03 
 7.7571e+00  1.1944e+02 -2.1421e+04 -2.3025e+03 
 7.7610e+00  1.1944e+02 -2.9336e+04 -3.3838e+03 
 7.7649e+00  1.1944e+02 -3.6657e+04 -4.7107e+03 
 7.7688e+00  1.1944e+02 -4.2445e+04 -6.2054e+03 
 7.7727e+00  1.1944e+02 -4.5944e+04 -7.7289e+03 
 7.7766e+00  1.1944e+02 -4.6689e+04 -9.0944e+03 
 7.7805e+00  1.1944e+02 -4.4621e+04 -1.0099e+04 
 7.7844e+00  1.1944e+02 -4.0099e+04 -1.0574e+04 
 7.7883e+00  1.1944e+02 -3.3834e+04 -1.0450e+04 
 7.7923e+00  1.1944e+02 -2.7147e+04 -9.8065e+03 
 7.7962e+00  1.1944e+02 -2.0891e+04 -8.8683e+03 
 7.8001e+00  1.1944e+02 -1.6236e+04 -7.9714e+03 
 7.8040e+00  1.1944e+02 -1.4818e+04 -7.5146e+03 
 7.8079e+00  1.1944e+02 -1.7163e+04 -7.9096e+03 
 7.8118e+00  1.1944e+02 -2.2732e+04 -9.5149e+03 
 7.8157e+00  1.1944e+02 -2.8225e+04 -1.2548e+04 
 7.8196e+00  1.1944e+02 -3.0738e+04 -1.6984e+04 
 7.8235e+00  1.1944e+02 -3.0249e+04 -2.2479e+04 
 7.8274e+00  1.1944e+02 -3.5165e+04 -2.8353e+04 
 7.8313e+00  1.1944e+02 -4.3556e+04 -3.3695e+04 
 7.8352e+00  1.1944e+02 -4.6855e+04 -3.7571e+04 
 7.8392e+00  1.1944e+02 -4.3725e+04 -3.9278e+04 
 7.8431e+00  1.1944e+02 -3.3559e+04 -3.8499e+04 
 7.8470e+00  1.1944e+02 -1.2225e+04 -3.5346e+04 
 7.8509e+00  1.1944e+02  1.6942e+04 -3.0343e+04 
 7.8548e+00  1.1944e+02  4.3648e+04 -2.4313e+04 
 7.8587e+00  1.1944e+02  5.7416e+04 -1.8160e+04 
 7.8626e+00  1.1944e+02  5.0883e+04 -1.2622e+04 
 7.8665e+00  1.1944e+02  3.2383e+04 -8.1419e+03 
 7.8704e+00  1.1944e+02  1.7581e+04 -4.8476e+03 
 7.8743e+00  1.1944e+02  9.5344e+03 -2.6332e+03 
 7.8782e+00  1.1944e+02  5.7577e+03 -1.2689e+03 
 7.8822e+00  1.1944e+02  4.9971e+03 -4.9946e+02 
 7.8861e+00  1.1944e+02  5.7852e+03 -1.0499e+02 
 7.8900e+00  1.1944e+02  7.7835e+03  7.5069e+01 
 7.8939e+00  1.1944e+02  1.0458e+04  1.4379e+02 
 7.8978e+00  1.1944e+02  1.2275e+04  1.6032e+02 
 7.9017e+00  1.1944e+02  1.3790e+04  1.5527e+02 
 7.9056e+00  1.1944e+02  1.8097e+04  1.4294e+02 
  
 7.7180e+00  1.1949e+02  1.5491e+04 -1.5624e+01 
 7.7219e+00  1.1949e+02  1.1397e+04 -2.3689e+01 
 7.7258e+00  1.1949e+02  8.0704e+03 -3.7669e+01 
 7.7297e+00  1.1949e+02  5.2626e+03 -6.3440e+01 
 7.7336e+00  1.1949e+02  2.4985e+03 -1.1198e+02 
 7.7375e+00  1.1949e+02 -5.3777e+02 -2.0233e+02 
 7.7414e+00  1.1949e+02 -3.6037e+03 -3.6484e+02 
 7.7453e+00  1.1949e+02 -4.5629e+03 -6.4343e+02 
 7.7493e+00  1.1949e+02 -1.7037e+03 -1.0948e+03 
 7.7532e+00  1.1949e+02  2.3150e+02 -1.7818e+03 
 7.7571e+00  1.1949e+02 -8.9262e+02 -2.7601e+03 
 7.7610e+00  1.1949e+02 -3.3653e+03 -4.0568e+03 
 7.7649e+00  1.1949e+02 -5.5409e+03 -5.6481e+03 
 7.7688e+00  1.1949e+02 -7.9861e+03 -7.4407e+03 
 7.7727e+00  1.1949e+02 -1.0309e+04 -9.2679e+03 
 7.7766e+00  1.1949e+02 -1.2490e+04 -1.0905e+04 
 7.7805e+00  1.1949e+02 -1.4468e+04 -1.2110e+04 
 7.7844e+00  1.1949e+02 -1.5505e+04 -1.2680e+04 
 7.7883e+00  1.1949e+02 -1.4955e+04 -1.2532e+04 
 7.7923e+00  1.1949e+02 -1.3648e+04 -1.1762e+04 
 7.7962e+00  1.1949e+02 -1.2655e+04 -1.0640e+04 
 7.8001e+00  1.1949e+02 -1.2374e+04 -9.5728e+03 
 7.8040e+00  1.1949e+02 -1.3055e+04 -9.0399e+03 
 7.8079e+00  1.1949e+02 -1.4101e+04 -9.5390e+03 
 7.8118e+00  1.1949e+02 -1.4550e+04 -1.1503e+04 
 7.8157e+00  1.1949e+02 -1.4846e+04 -1.5196e+04 
 7.8196e+00  1.1949e+02 -1.6545e+04 -2.0588e+04 
 7.8235e+00  1.1949e+02 -1.6895e+04 -2.7261e+04 
 7.8274e+00  1.1949e+02 -1.8901e+04 -3.4392e+04 
 7.8313e+00  1.1949e+02 -2.6459e+04 -4.0875e+04 
 7.8352e+00  1.1949e+02 -3.3973e+04 -4.5580e+04 
 7.8392e+00  1.1949e+02 -3.7808e+04 -4.7651e+04 
 7.8431e+00  1.1949e+02 -3.7096e+04 -4.6707e+04 
 7.8470e+00  1.1949e+02 -3.1295e+04 -4.2882e+04 
 7.8509e+00  1.1949e+02 -2.4759e+04 -3.6811e+04 
 7.8548e+00  1.1949e+02 -2.3040e+04 -2.9497e+04 
 7.8587e+00  1.1949e+02 -2.8359e+04 -2.2031e+04 
 7.8626e+00  1.1949e+02 -3.5223e+04 -1.5313e+04 
 7.8665e+00  1.1949e+02 -3.1540e+04 -9.8773e+03 
 7.8704e+00  1.1949e+02 -1.8081e+04 -5.8807e+03 
 7.8743e+00  1.1949e+02 -5.2383e+03 -3.1941e+03 
 7.8782e+00  1.1949e+02  2.6170e+03 -1.5390e+03 
 7.8822e+00  1.1949e+02  6.9175e+03 -6.0552e+02 
 7.8861e+00  1.1949e+02  9.4012e+03 -1.2697e+02 
 7.8900e+00  1.1949e+02  1.1046e+04  9.1453e+01 
