#
#       Peak Name  Overlap_group
#          60N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   119.965     7.587
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.1996429e+02  4.4157670e-05 
# w1(Hz)        9.5137276e+00  6.1589900e-03 
# g1            1.0099257e+00  3.1975152e-03 
# f02(ppm)      7.5868507e+00  9.5507008e-06 
# w2(Hz)        1.9852049e+01  1.3921914e-02 
# g2            8.0882973e-01  2.9714607e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    4.1559210e+04  8.0138019e+01
   3.000e+01    3.6494078e+04  7.6148361e+01
   2.000e+00    3.6144498e+04  7.5883549e+01
   2.800e+01    3.6647528e+04  7.6264584e+01
   4.000e+00    3.6005605e+04  7.5779012e+01
   2.600e+01    3.6413703e+04  7.6088806e+01
   6.000e+00    3.6011541e+04  7.5784788e+01
   2.400e+01    3.6210205e+04  7.5932290e+01
   8.000e+00    3.6256910e+04  7.5968187e+01
   2.200e+01    3.6427757e+04  7.6097691e+01
   1.000e+01    3.6235178e+04  7.5952648e+01
   2.000e+01    3.6358189e+04  7.6045637e+01
   1.200e+01    3.6153243e+04  7.5892072e+01
   1.800e+01    3.6401708e+04  7.6078344e+01
   1.400e+01    3.6332402e+04  7.6024676e+01
   1.600e+01    3.6105005e+04  7.5854394e+01
   2.800e+01    3.6303752e+04  7.6003818e+01
   1.200e+01    3.6122257e+04  7.5867351e+01
