# ***
# *** The fit converged successfully 
# ***
# X2 of the fit  :  1.60315e+05
# Free Parameters:           24
# Data Points    :        12798
#   F2(ppm)     F1(ppm)        Data        Calc 
 8.0346e+00  1.1997e+02 -4.0742e+04 -2.9115e+02 
 8.0385e+00  1.1997e+02 -4.3085e+04 -3.9334e+02 
 8.0424e+00  1.1997e+02 -4.7275e+04 -4.9980e+02 
 8.0463e+00  1.1997e+02 -4.9590e+04 -5.9713e+02 
 8.0502e+00  1.1997e+02 -4.8589e+04 -6.7058e+02 
 8.0541e+00  1.1997e+02 -4.6355e+04 -7.0762e+02 
 8.0580e+00  1.1997e+02 -4.2916e+04 -7.0146e+02 
 8.0620e+00  1.1997e+02 -3.6829e+04 -6.5327e+02 
 8.0659e+00  1.1997e+02 -2.9164e+04 -5.7171e+02 
 8.0698e+00  1.1997e+02 -2.7885e+04 -4.7035e+02 
 8.0737e+00  1.1997e+02 -3.3966e+04 -3.6387e+02 
 8.0776e+00  1.1997e+02 -4.0216e+04 -2.6478e+02 
 8.0815e+00  1.1997e+02 -3.5840e+04 -1.8132e+02 
  
 8.0150e+00  1.2002e+02  2.5547e+04 -3.2024e+01 
 8.0190e+00  1.2002e+02  1.2144e+04 -5.7742e+01 
 8.0229e+00  1.2002e+02 -9.7189e+03 -9.8843e+01 
 8.0268e+00  1.2002e+02 -2.3363e+04 -1.5989e+02 
 8.0307e+00  1.2002e+02 -3.2717e+04 -2.4383e+02 
 8.0346e+00  1.2002e+02 -4.3510e+04 -3.5011e+02 
 8.0385e+00  1.2002e+02 -5.5570e+04 -4.7299e+02 
 8.0424e+00  1.2002e+02 -6.3468e+04 -6.0100e+02 
 8.0463e+00  1.2002e+02 -6.2624e+04 -7.1803e+02 
 8.0502e+00  1.2002e+02 -5.8088e+04 -8.0636e+02 
 8.0541e+00  1.2002e+02 -5.2702e+04 -8.5090e+02 
 8.0580e+00  1.2002e+02 -4.6152e+04 -8.4350e+02 
 8.0620e+00  1.2002e+02 -3.9025e+04 -7.8554e+02 
 8.0659e+00  1.2002e+02 -3.6523e+04 -6.8748e+02 
 8.0698e+00  1.2002e+02 -4.0547e+04 -5.6559e+02 
 8.0737e+00  1.2002e+02 -3.6853e+04 -4.3755e+02 
 8.0776e+00  1.2002e+02 -2.0209e+04 -3.1839e+02 
 8.0815e+00  1.2002e+02 -3.6400e+03 -2.1803e+02 
 8.0854e+00  1.2002e+02  2.6230e+03 -1.4061e+02 
 8.0893e+00  1.2002e+02  2.6872e+03 -8.5534e+01 
 8.0932e+00  1.2002e+02  1.8794e+03 -4.9217e+01 
 8.0971e+00  1.2002e+02 -3.9689e+02 -2.6940e+01 
 8.1010e+00  1.2002e+02 -3.9205e+03 -1.4184e+01 
  
 8.0072e+00  1.2007e+02  6.7567e+04 -1.0297e+01 
 8.0111e+00  1.2007e+02  5.9243e+04 -1.9864e+01 
 8.0150e+00  1.2007e+02  4.8538e+04 -3.7380e+01 
 8.0190e+00  1.2007e+02  3.7228e+04 -6.7399e+01 
 8.0229e+00  1.2007e+02  1.6398e+04 -1.1537e+02 
 8.0268e+00  1.2007e+02 -8.2645e+03 -1.8663e+02 
 8.0307e+00  1.2007e+02 -2.5249e+04 -2.8462e+02 
 8.0346e+00  1.2007e+02 -4.2908e+04 -4.0866e+02 
 8.0385e+00  1.2007e+02 -6.3518e+04 -5.5210e+02 
 8.0424e+00  1.2007e+02 -7.5141e+04 -7.0152e+02 
 8.0463e+00  1.2007e+02 -7.5670e+04 -8.3812e+02 
 8.0502e+00  1.2007e+02 -7.3297e+04 -9.4122e+02 
 8.0541e+00  1.2007e+02 -6.9124e+04 -9.9321e+02 
 8.0580e+00  1.2007e+02 -6.2618e+04 -9.8457e+02 
 8.0620e+00  1.2007e+02 -5.6498e+04 -9.1692e+02 
 8.0659e+00  1.2007e+02 -5.5754e+04 -8.0246e+02 
 8.0698e+00  1.2007e+02 -5.1252e+04 -6.6018e+02 
 8.0737e+00  1.2007e+02 -2.7203e+04 -5.1073e+02 
 8.0776e+00  1.2007e+02  8.9023e+03 -3.7165e+02 
 8.0815e+00  1.2007e+02  2.8775e+04 -2.5449e+02 
