#
#       Peak Name  Overlap_group
#          56N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   112.884     8.501
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.1287911e+02  3.9516337e-04 
# w1(Hz)        1.8977834e+01  7.3906025e-02 
# g1            2.2150488e-01  1.0240891e-02 
# f02(ppm)      8.5023441e+00  4.5177772e-05 
# w2(Hz)        2.2784448e+01  7.0754868e-02 
# g2            5.9929356e-01  1.1154340e-02 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    1.8938212e+04  1.0149696e+02
   3.000e+01    7.6075006e+03  6.0942126e+01
   2.000e+00    4.5248396e+03  5.3804483e+01
   2.800e+01    7.2957642e+03  6.0101165e+01
   4.000e+00    4.5758993e+03  5.3900047e+01
   2.600e+01    6.8203923e+03  5.8868225e+01
   6.000e+00    5.0305557e+03  5.4780453e+01
   2.400e+01    6.3461411e+03  5.7693120e+01
   8.000e+00    5.4564036e+03  5.5664079e+01
   2.200e+01    6.4945000e+03  5.8053743e+01
   1.000e+01    5.5969987e+03  5.5972063e+01
   2.000e+01    6.2049827e+03  5.7357182e+01
   1.200e+01    5.7230573e+03  5.6248181e+01
   1.800e+01    6.2333083e+03  5.7422444e+01
   1.400e+01    6.3337522e+03  5.7664368e+01
   1.600e+01    5.7774003e+03  5.6371629e+01
   2.800e+01    7.0225329e+03  5.9384968e+01
   1.200e+01    5.9323696e+03  5.6720305e+01
