#
#       Peak Name  Overlap_group
#          39N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   122.924     8.066
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2294041e+02  6.7592001e-05 
# w1(Hz)        1.0499678e+01  9.3516497e-03 
# g1            1.0739896e+00  4.7035353e-03 
# f02(ppm)      8.0640067e+00  1.1999018e-05 
# w2(Hz)        1.8287186e+01  1.6565920e-02 
# g2            1.0296540e+00  4.6440444e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    4.7478593e+04  1.3219352e+02
   3.000e+01    4.1979786e+04  1.2559744e+02
   2.000e+00    4.2112200e+04  1.2575405e+02
   2.800e+01    4.1894788e+04  1.2550259e+02
   4.000e+00    4.2090634e+04  1.2573045e+02
   2.600e+01    4.2132432e+04  1.2577676e+02
   6.000e+00    4.1833387e+04  1.2543022e+02
   2.400e+01    4.2136314e+04  1.2578034e+02
   8.000e+00    4.2244982e+04  1.2590681e+02
   2.200e+01    4.2262063e+04  1.2592684e+02
   1.000e+01    4.2043598e+04  1.2567528e+02
   2.000e+01    4.1943413e+04  1.2555762e+02
   1.200e+01    4.2143138e+04  1.2578899e+02
   1.800e+01    4.2260139e+04  1.2592448e+02
   1.400e+01    4.1949236e+04  1.2556569e+02
   1.600e+01    4.2207193e+04  1.2586452e+02
   2.800e+01    4.2130734e+04  1.2577620e+02
   1.200e+01    4.2115705e+04  1.2576019e+02
