#Offset (Hz)        Intensity    Uncertainty
  -1.200e+04    1.4799448e+03  7.1828918e+00
  -1.020e+03    8.5557069e+02  4.2248538e+00
  -9.900e+02    8.5943357e+02  4.2255038e+00
  -9.600e+02    8.5447025e+02  4.2378101e+00
  -9.300e+02    8.5241579e+02  4.2275285e+00
  -9.000e+02    8.5302947e+02  4.2322351e+00
  -8.700e+02    8.5721352e+02  4.2135279e+00
  -8.400e+02    8.5278012e+02  4.2259330e+00
  -8.100e+02    8.5650359e+02  4.2321912e+00
  -7.800e+02    8.4869405e+02  4.2300198e+00
  -7.500e+02    8.5634900e+02  4.2284168e+00
  -7.200e+02    8.5102239e+02  4.2308770e+00
  -6.900e+02    8.4661573e+02  4.2172553e+00
  -6.600e+02    8.4520393e+02  4.2003708e+00
  -6.300e+02    8.4559418e+02  4.1943601e+00
  -6.000e+02    8.5548770e+02  4.2048040e+00
  -5.700e+02    8.2859903e+02  4.1442419e+00
  -5.400e+02    8.1820973e+02  4.1329632e+00
  -5.100e+02    8.0010328e+02  4.0703412e+00
  -4.800e+02    7.6193622e+02  3.9712668e+00
  -4.500e+02    6.9962046e+02  3.7973155e+00
  -4.200e+02    5.4089116e+02  3.4381415e+00
  -3.900e+02    3.9072453e+02  3.1554388e+00
  -3.600e+02    3.3682616e+02  3.0837000e+00
  -3.300e+02    2.6372961e+02  3.0142838e+00
  -3.000e+02    1.8807812e+02  2.9505814e+00
  -2.700e+02    2.4005499e+02  3.0159082e+00
  -2.400e+02    2.9343669e+02  3.1178991e+00
  -2.100e+02    3.1970203e+02  3.2249810e+00
  -1.800e+02    3.5982867e+02  3.3109236e+00
  -1.500e+02    4.3686573e+02  3.3950470e+00
  -1.200e+02    4.6812129e+02  3.4109696e+00
  -9.000e+01    5.2437158e+02  3.4063982e+00
  -6.000e+01    6.3909264e+02  3.5084434e+00
  -3.000e+01    7.2995137e+02  3.6644799e+00
   0.000e+00    7.7800330e+02  3.7465664e+00
   3.000e+01    8.0059246e+02  3.7959137e+00
   6.000e+01    8.1933119e+02  3.9233376e+00
   9.000e+01    8.3236785e+02  4.0388012e+00
   1.200e+02    8.4215835e+02  4.0941783e+00
   1.500e+02    8.5553437e+02  4.1717902e+00
   1.800e+02    8.5469755e+02  4.1885352e+00
   2.100e+02    8.4644690e+02  4.1826542e+00
   2.400e+02    8.5575425e+02  4.2060788e+00
   2.700e+02    8.5924405e+02  4.2168222e+00
   3.000e+02    8.6005956e+02  4.2028078e+00
   3.300e+02    8.6180383e+02  4.2281266e+00
   3.600e+02    8.4948933e+02  4.2215329e+00
   3.900e+02    8.6079867e+02  4.2281799e+00
   4.200e+02    8.6290214e+02  4.2412396e+00
   4.500e+02    8.6025794e+02  4.2201634e+00
   4.800e+02    8.5423376e+02  4.2169740e+00
   5.100e+02    8.5027631e+02  4.2372187e+00
   5.400e+02    8.5073407e+02  4.2404435e+00
   5.700e+02    8.6696406e+02  4.2367372e+00
   6.000e+02    8.7005447e+02  4.2538741e+00
   6.300e+02    8.5556930e+02  4.2482486e+00
   6.600e+02    8.5854789e+02  4.2429317e+00
   6.900e+02    8.5891605e+02  4.2363161e+00
   7.200e+02    8.6257986e+02  4.2379716e+00
   7.500e+02    8.5796348e+02  4.2433124e+00
   7.800e+02    8.5639209e+02  4.2277332e+00
   8.100e+02    8.4722066e+02  4.2174126e+00
   8.400e+02    8.5985707e+02  4.2253757e+00
   8.700e+02    8.6039717e+02  4.2512193e+00
   9.000e+02    8.6215664e+02  4.2375427e+00
   9.300e+02    8.6586599e+02  4.2524460e+00
   9.600e+02    8.5546384e+02  4.2272550e+00
   9.900e+02    8.6210118e+02  4.2378054e+00
   1.020e+03    8.6395412e+02  4.2565849e+00
