#
#       Peak Name  Conv_flg Overlap_flg
#          41N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   126.539     9.458
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2656158e+02  1.0211213e-04
# w1(Hz)        1.5399119e+01  2.5236337e-02
# g1            6.6752186e-01  6.1134416e-03
# f02(ppm)      9.4561853e+00  1.1943628e-05
# w2(Hz)        1.7512953e+01  2.9749258e-02
# g2            5.6736192e-01  5.5781514e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    7.1205734e+04  3.6488476e+02
   3.000e+01    6.7043356e+04  3.6003462e+02
   1.000e+00    6.6404549e+04  3.5931054e+02
   2.700e+01    6.7184755e+04  3.6019563e+02
   2.000e+00    6.6424691e+04  3.5933329e+02
   2.400e+01    6.7028732e+04  3.6001798e+02
   3.000e+00    6.7143432e+04  3.6014855e+02
   2.100e+01    6.7176190e+04  3.6018587e+02
   4.000e+00    6.6803613e+04  3.5976223e+02
   1.800e+01    6.6768999e+04  3.5972297e+02
   5.000e+00    6.6950399e+04  3.5992891e+02
   1.500e+01    6.6940928e+04  3.5991815e+02
   6.000e+00    6.6966294e+04  3.5994698e+02
   1.200e+01    6.6921939e+04  3.5989657e+02
   7.000e+00    6.7066666e+04  3.6006114e+02
   1.000e+01    6.6943397e+04  3.5992095e+02
   8.000e+00    6.7491748e+04  3.6054612e+02
   4.000e+00    6.6961241e+04  3.5994124e+02
   1.000e+00    6.6425356e+04  3.5933404e+02
   2.700e+01    6.7278219e+04  3.6030220e+02
