#
#       Peak Name  Conv_flg Overlap_flg
#           7N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   125.956     9.348
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2595858e+02  6.5802890e-05
# w1(Hz)        1.4575536e+01  1.5827427e-02
# g1            7.6071888e-01  4.4067944e-03
# f02(ppm)      9.3508729e+00  8.3271749e-06
# w2(Hz)        1.7475991e+01  2.1385587e-02
# g2            4.8043584e-01  3.6608550e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    6.0051793e+04  2.0969361e+02
   3.000e+01    5.4960687e+04  2.0560604e+02
   1.000e+00    5.4602094e+04  2.0532886e+02
   2.700e+01    5.4788446e+04  2.0547272e+02
   2.000e+00    5.4825197e+04  2.0550114e+02
   2.400e+01    5.5052421e+04  2.0567718e+02
   3.000e+00    5.5172684e+04  2.0577058e+02
   2.100e+01    5.4791100e+04  2.0547478e+02
   4.000e+00    5.4719889e+04  2.0541975e+02
   1.800e+01    5.4722696e+04  2.0542192e+02
   5.000e+00    5.4378899e+04  2.0515707e+02
   1.500e+01    5.4831197e+04  2.0550578e+02
   6.000e+00    5.5494696e+04  2.0602147e+02
   1.200e+01    5.4217784e+04  2.0503341e+02
   7.000e+00    5.4922428e+04  2.0557640e+02
   1.000e+01    5.4794764e+04  2.0547761e+02
   8.000e+00    5.4551983e+04  2.0529024e+02
   4.000e+00    5.4711605e+04  2.0541336e+02
   1.000e+00    5.4839288e+04  2.0551204e+02
   2.700e+01    5.5302046e+04  2.0587123e+02
