#
#       Peak Name  Conv_flg Overlap_flg
#         136N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   129.047     9.896
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2898590e+02  8.3511571e-05
# w1(Hz)        2.2760303e+01  2.1996641e-02
# g1            6.5207439e-01  4.3269672e-03
# f02(ppm)      9.9036504e+00  9.2951370e-06
# w2(Hz)        2.3553308e+01  2.6364214e-02
# g2            2.7685441e-01  2.8791600e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    6.3689472e+04  1.8272135e+02
   3.000e+01    5.8064825e+04  1.7797789e+02
   1.000e+00    4.2497531e+04  1.6662815e+02
   2.700e+01    5.8027225e+04  1.7794725e+02
   2.000e+00    4.7466979e+04  1.6994677e+02
   2.400e+01    5.7179576e+04  1.7726039e+02
   3.000e+00    4.9780023e+04  1.7159221e+02
   2.100e+01    5.7830938e+04  1.7778754e+02
   4.000e+00    5.2076146e+04  1.7328645e+02
   1.800e+01    5.7691558e+04  1.7767437e+02
   5.000e+00    5.3585795e+04  1.7443256e+02
   1.500e+01    5.6604713e+04  1.7679882e+02
   6.000e+00    5.4741281e+04  1.7532668e+02
   1.200e+01    5.6693859e+04  1.7687017e+02
   7.000e+00    5.5700361e+04  1.7607975e+02
   1.000e+01    5.5690751e+04  1.7607216e+02
   8.000e+00    5.6731868e+04  1.7690062e+02
   4.000e+00    5.2697025e+04  1.7375477e+02
   1.000e+00    4.2796949e+04  1.6681950e+02
   2.700e+01    5.7986720e+04  1.7791426e+02
