#
#       Peak Name  Conv_flg Overlap_flg
#          12N-HN         1           2
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   124.596     7.554
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2457982e+02  5.2461954e-05
# w1(Hz)        1.5507477e+01  1.3110038e-02
# g1            6.3116442e-01  3.0840208e-03
# f02(ppm)      7.5565247e+00  7.0520124e-06
# w2(Hz)        1.9561636e+01  1.9377710e-02
# g2            3.2066456e-01  2.5356905e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    1.1022685e+05  2.8277564e+02
   3.000e+01    1.0220101e+05  2.7803621e+02
   1.000e+00    9.7063149e+04  2.7508496e+02
   2.700e+01    1.0193311e+05  2.7786839e+02
   2.000e+00    9.8346873e+04  2.7574625e+02
   2.400e+01    1.0222516e+05  2.7799555e+02
   3.000e+00    9.9987564e+04  2.7662436e+02
   2.100e+01    1.0208142e+05  2.7789632e+02
   4.000e+00    1.0058312e+05  2.7694065e+02
   1.800e+01    1.0228350e+05  2.7796370e+02
   5.000e+00    1.0111598e+05  2.7722523e+02
   1.500e+01    1.0194322e+05  2.7774048e+02
   6.000e+00    1.0092477e+05  2.7712554e+02
   1.200e+01    1.0174110e+05  2.7759930e+02
   7.000e+00    1.0172550e+05  2.7756000e+02
   1.000e+01    1.0169516e+05  2.7754797e+02
   8.000e+00    1.0108760e+05  2.7721900e+02
   4.000e+00    1.0076815e+05  2.7704136e+02
   1.000e+00    9.7491931e+04  2.7529898e+02
   2.700e+01    1.0199619e+05  2.7789788e+02
