#
#       Peak Name  Conv_flg Overlap_flg
#          42N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   129.792     8.133
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2980664e+02  6.7700153e-05
# w1(Hz)        1.4046523e+01  1.6353407e-02
# g1            7.3519182e-01  4.5709866e-03
# f02(ppm)      8.1309178e+00  8.6957642e-06
# w2(Hz)        1.6938307e+01  2.2954839e-02
# g2            4.0528448e-01  3.7029672e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    1.0778812e+05  3.9506863e+02
   3.000e+01    9.9032260e+04  3.8795657e+02
   1.000e+00    9.8193160e+04  3.8730010e+02
   2.700e+01    9.9480964e+04  3.8830944e+02
   2.000e+00    9.8443664e+04  3.8749561e+02
   2.400e+01    9.8801122e+04  3.8777529e+02
   3.000e+00    9.8282162e+04  3.8736952e+02
   2.100e+01    9.9212634e+04  3.8809826e+02
   4.000e+00    9.9001084e+04  3.8793210e+02
   1.800e+01    9.8774400e+04  3.8775436e+02
   5.000e+00    9.8873854e+04  3.8783230e+02
   1.500e+01    9.8891538e+04  3.8784616e+02
   6.000e+00    9.8928134e+04  3.8787486e+02
   1.200e+01    9.9024692e+04  3.8795063e+02
   7.000e+00    9.8591178e+04  3.8761093e+02
   1.000e+01    9.8785071e+04  3.8776272e+02
   8.000e+00    9.8361296e+04  3.8743129e+02
   4.000e+00    9.8538042e+04  3.8756938e+02
   1.000e+00    9.8291922e+04  3.8737714e+02
   2.700e+01    9.9038152e+04  3.8796119e+02
