#
#       Peak Name  Conv_flg Overlap_flg
#          43N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   114.603     9.137
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.1460017e+02  1.2257993e-04
# w1(Hz)        1.3709038e+01  1.9323198e-02
# g1            7.6943144e-01  6.6732243e-03
# f02(ppm)      9.1365024e+00  1.5942549e-05
# w2(Hz)        1.6975410e+01  2.6252618e-02
# g2            5.1218303e-01  5.4771123e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    4.3181937e+04  2.0384050e+02
   3.000e+01    3.2380947e+04  1.9014904e+02
   1.000e+00    3.2110845e+04  1.8984606e+02
   2.700e+01    3.2287857e+04  1.9004439e+02
   2.000e+00    3.2153646e+04  1.8989393e+02
   2.400e+01    3.2304160e+04  1.9006270e+02
   3.000e+00    3.2397228e+04  1.9016737e+02
   2.100e+01    3.2389103e+04  1.9015822e+02
   4.000e+00    3.2221532e+04  1.8996997e+02
   1.800e+01    3.2516000e+04  1.9030130e+02
   5.000e+00    3.2284816e+04  1.9004097e+02
   1.500e+01    3.2477159e+04  1.9025746e+02
   6.000e+00    3.2426390e+04  1.9020022e+02
   1.200e+01    3.2166312e+04  1.8990811e+02
   7.000e+00    3.2354810e+04  1.9011963e+02
   1.000e+01    3.1983079e+04  1.8970346e+02
   8.000e+00    3.2445811e+04  1.9022211e+02
   4.000e+00    3.2280507e+04  1.9003614e+02
   1.000e+00    3.1882068e+04  1.8959104e+02
   2.700e+01    3.2333748e+04  1.9009595e+02
