#
#       Peak Name  Conv_flg Overlap_flg
#           7N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   126.289     9.319
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2628343e+02  1.1665452e-04
# w1(Hz)        1.3570933e+01  1.8259522e-02
# g1            7.9178262e-01  6.4649145e-03
# f02(ppm)      9.3218230e+00  1.4782348e-05
# w2(Hz)        1.6492323e+01  2.3839561e-02
# g2            5.7794281e-01  5.4402965e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    2.7668460e+04  1.2779621e+02
   3.000e+01    2.0878202e+04  1.1946843e+02
   1.000e+00    2.0691686e+04  1.1926556e+02
   2.700e+01    2.0878990e+04  1.1946929e+02
   2.000e+00    2.0628879e+04  1.1919757e+02
   2.400e+01    2.0891266e+04  1.1948269e+02
   3.000e+00    2.0458041e+04  1.1901351e+02
   2.100e+01    2.0694420e+04  1.1926852e+02
   4.000e+00    2.0621022e+04  1.1918908e+02
   1.800e+01    2.0853003e+04  1.1944093e+02
   5.000e+00    2.0826476e+04  1.1941202e+02
   1.500e+01    2.0668973e+04  1.1924095e+02
   6.000e+00    2.0536838e+04  1.1909825e+02
   1.200e+01    2.0838767e+04  1.1942541e+02
   7.000e+00    2.0594377e+04  1.1916030e+02
   1.000e+01    2.0847233e+04  1.1943464e+02
   8.000e+00    2.0251404e+04  1.1879254e+02
   4.000e+00    2.0386404e+04  1.1893669e+02
   1.000e+00    2.0612011e+04  1.1917934e+02
   2.700e+01    2.0669474e+04  1.1924149e+02
