#
#       Peak Name  Conv_flg Overlap_flg
#          35N-HN         1           6
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   118.261     8.700
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.1826906e+02  1.4458273e-04
# w1(Hz)        1.6345099e+01  2.5018272e-02
# g1            5.1874783e-01  6.4598616e-03
# f02(ppm)      8.6996409e+00  1.7235057e-05
# w2(Hz)        1.9239336e+01  2.9162893e-02
# g2            4.6763384e-01  5.6460158e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    3.8696131e+04  1.7400989e+02
   3.000e+01    2.8755612e+04  1.5913871e+02
   1.000e+00    2.3610739e+04  1.5281204e+02
   2.700e+01    2.8582055e+04  1.5890563e+02
   2.000e+00    2.5256164e+04  1.5472616e+02
   2.400e+01    2.8683104e+04  1.5904362e+02
   3.000e+00    2.6501927e+04  1.5624918e+02
   2.100e+01    2.8478307e+04  1.5877468e+02
   4.000e+00    2.7355813e+04  1.5732136e+02
   1.800e+01    2.8506804e+04  1.5880475e+02
   5.000e+00    2.7668743e+04  1.5771783e+02
   1.500e+01    2.8583013e+04  1.5890770e+02
   6.000e+00    2.8180177e+04  1.5837994e+02
   1.200e+01    2.8902458e+04  1.5933032e+02
   7.000e+00    2.8172058e+04  1.5837144e+02
   1.000e+01    2.8399535e+04  1.5866637e+02
   8.000e+00    2.8400276e+04  1.5866769e+02
   4.000e+00    2.7143293e+04  1.5705326e+02
   1.000e+00    2.3388856e+04  1.5255875e+02
   2.700e+01    2.8579104e+04  1.5890230e+02
