#
#       Peak Name  Conv_flg Overlap_flg
#          46N-HN         1           7
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   119.216     8.600
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.1926789e+02  1.0878583e-04
# w1(Hz)        1.5017871e+01  1.3949216e-02
# g1            8.4484441e-01  5.6363972e-03
# f02(ppm)      8.5958529e+00  1.2291528e-05
# w2(Hz)        1.6366550e+01  1.6877303e-02
# g2            5.6042647e-01  3.6884501e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    3.9935014e+04  1.5277957e+02
   3.000e+01    2.8853863e+04  1.3209379e+02
   1.000e+00    2.9066808e+04  1.2916515e+02
   2.700e+01    2.8833285e+04  1.3197656e+02
   2.000e+00    2.8943272e+04  1.2987451e+02
   2.400e+01    2.8891539e+04  1.3220594e+02
   3.000e+00    2.8779366e+04  1.3000464e+02
   2.100e+01    2.8957288e+04  1.3225868e+02
   4.000e+00    2.8720479e+04  1.3056766e+02
   1.800e+01    2.8707560e+04  1.3175134e+02
   5.000e+00    2.8907529e+04  1.3104246e+02
   1.500e+01    2.8753655e+04  1.3184244e+02
   6.000e+00    2.9031304e+04  1.3177293e+02
   1.200e+01    2.8902050e+04  1.3198013e+02
   7.000e+00    2.8720895e+04  1.3124832e+02
   1.000e+01    2.8970466e+04  1.3202966e+02
   8.000e+00    2.8780600e+04  1.3160043e+02
   4.000e+00    2.8713747e+04  1.3060774e+02
   1.000e+00    2.8894322e+04  1.2914015e+02
   2.700e+01    2.8918283e+04  1.3216559e+02
