#
#       Peak Name  Conv_flg Overlap_flg
#          22N-HN         1           5
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   121.577     8.684
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2158062e+02  8.4566078e-05
# w1(Hz)        1.3716939e+01  1.1762231e-02
# g1            7.9653402e-01  4.1122608e-03
# f02(ppm)      8.6830961e+00  9.3980966e-06
# w2(Hz)        1.5545869e+01  1.3152976e-02
# g2            7.0018206e-01  4.2623324e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    3.8550891e+04  1.2467889e+02
   3.000e+01    2.8658512e+04  1.1137351e+02
   1.000e+00    2.9097609e+04  1.1132032e+02
   2.700e+01    2.8802090e+04  1.1150642e+02
   2.000e+00    2.8852245e+04  1.1118759e+02
   2.400e+01    2.8682664e+04  1.1139764e+02
   3.000e+00    2.8832327e+04  1.1125132e+02
   2.100e+01    2.9034046e+04  1.1176040e+02
   4.000e+00    2.8927942e+04  1.1151695e+02
   1.800e+01    2.8888911e+04  1.1160313e+02
   5.000e+00    2.9036074e+04  1.1161376e+02
   1.500e+01    2.8687653e+04  1.1139226e+02
   6.000e+00    2.8712356e+04  1.1133696e+02
   1.200e+01    2.8709766e+04  1.1138888e+02
   7.000e+00    2.8715833e+04  1.1139283e+02
   1.000e+01    2.8871053e+04  1.1151359e+02
   8.000e+00    2.8932128e+04  1.1161398e+02
   4.000e+00    2.9055930e+04  1.1166150e+02
   1.000e+00    2.8907003e+04  1.1108105e+02
   2.700e+01    2.8871734e+04  1.1158339e+02
