#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    2.2172610e+08  8.5691080e+04
   1.000e+00    1.3272500e+08  8.5691080e+04
   2.000e+00    1.3294700e+08  8.5691080e+04
   2.000e+00    1.3303566e+08  8.5691080e+04
   3.000e+00    1.2951000e+08  8.5691080e+04
   4.000e+00    1.3472100e+08  8.5691080e+04
   5.000e+00    1.4299100e+08  8.5691080e+04
   6.000e+00    1.5099500e+08  8.5691080e+04
   7.000e+00    1.6026400e+08  8.5691080e+04
   8.000e+00    1.6893300e+08  8.5691080e+04
   9.000e+00    1.7447600e+08  8.5691080e+04
   1.000e+01    1.7993100e+08  8.5691080e+04
   1.100e+01    1.8248100e+08  8.5691080e+04
   1.200e+01    1.8620600e+08  8.5691080e+04
   1.400e+01    1.9132700e+08  8.5691080e+04
   1.600e+01    1.9496400e+08  8.5691080e+04
   1.800e+01    1.9784600e+08  8.5691080e+04
   2.000e+01    2.0010800e+08  8.5691080e+04
   2.200e+01    2.0157100e+08  8.5691080e+04
   2.200e+01    2.0152700e+08  8.5691080e+04
   2.400e+01    2.0248000e+08  8.5691080e+04
   2.600e+01    2.0367800e+08  8.5691080e+04
   2.800e+01    2.0436500e+08  8.5691080e+04
   3.200e+01    2.0520800e+08  8.5691080e+04
   3.600e+01    2.0618300e+08  8.5691080e+04
   4.000e+01    2.0640500e+08  8.5691080e+04
