#
#       Peak Name  Conv_flg Overlap_flg
#          20N-HN         1           4
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   121.578     8.915
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2157774e+02  7.1431078e-05
# w1(Hz)        1.3714372e+01  1.0819053e-02
# g1            8.7010082e-01  4.2936064e-03
# f02(ppm)      8.9149452e+00  8.7527302e-06
# w2(Hz)        1.5908370e+01  1.3479236e-02
# g2            6.5896975e-01  3.3928347e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    3.4340272e+04  9.8655948e+01
   3.000e+01    3.1980877e+04  9.5884163e+01
   1.000e+00    3.2162130e+04  9.5411638e+01
   2.700e+01    3.1831440e+04  9.5694143e+01
   2.000e+00    3.1873565e+04  9.5250417e+01
   2.400e+01    3.1740278e+04  9.5601901e+01
   3.000e+00    3.1826185e+04  9.5324996e+01
   2.100e+01    3.2065549e+04  9.5933823e+01
   4.000e+00    3.2225112e+04  9.5782610e+01
   1.800e+01    3.1862027e+04  9.5723772e+01
   5.000e+00    3.1894318e+04  9.5540107e+01
   1.500e+01    3.1997836e+04  9.5823609e+01
   6.000e+00    3.2250071e+04  9.5970739e+01
   1.200e+01    3.1998901e+04  9.5819128e+01
   7.000e+00    3.2192395e+04  9.5937371e+01
   1.000e+01    3.1883614e+04  9.5700877e+01
   8.000e+00    3.2022018e+04  9.5787146e+01
   4.000e+00    3.1989370e+04  9.5599434e+01
   1.000e+00    3.1865796e+04  9.5125690e+01
   2.700e+01    3.1913370e+04  9.5782678e+01
