#
#       Peak Name  Overlap_group
#     M71CE-M71QE             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000    17.697     1.959
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.7695414e+01  5.2924960e-05 
# w1(Hz)        3.4245892e+01  3.3201770e-02 
# g1            5.7287455e-01  3.2411389e-03 
# f02(ppm)      1.9578429e+00  7.8738835e-06 
# w2(Hz)        1.9978797e+01  2.0428210e-02 
# g2            4.6855612e-01  2.9254466e-03 
############################################
#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.1226076e+05  2.3945773e+02
   1.000e+00    7.3264438e+04  2.1186497e+02
   2.000e+01    9.0182386e+04  2.2281488e+02
   2.000e+00    8.0149906e+04  2.1611345e+02
   1.800e+01    9.0209841e+04  2.2283401e+02
   3.000e+00    8.3265850e+04  2.1813183e+02
   1.600e+01    8.9664157e+04  2.2245458e+02
   4.000e+00    8.6482206e+04  2.2027545e+02
   1.400e+01    8.8441244e+04  2.2161031e+02
   5.000e+00    8.7257136e+04  2.2080086e+02
   1.200e+01    8.8609270e+04  2.2172581e+02
   6.000e+00    8.7503665e+04  2.2096873e+02
   1.100e+01    8.7927050e+04  2.2125784e+02
   7.000e+00    8.8576447e+04  2.2170324e+02
   1.000e+01    9.0025862e+04  2.2270590e+02
   8.000e+00    8.8603067e+04  2.2172155e+02
   9.000e+00    8.9603192e+04  2.2241230e+02
   2.000e+01    8.9582698e+04  2.2239808e+02
   2.000e+00    8.1291483e+04  2.1684615e+02
