13N-HN      499.2 5.0e-01 1.000e+04 2.6e+01  1.0  1.00000  0.00275  1.00215
13N-HN      499.2 5.0e-01 7.500e+02 2.6e+01  1.0  0.42804  0.00275  0.42764
13N-HN      499.2 5.0e-01 7.250e+02 2.6e+01  1.0  0.41139  0.00275  0.41176
13N-HN      499.2 5.0e-01 7.000e+02 2.6e+01  1.0  0.38730  0.00275  0.38898
13N-HN      499.2 5.0e-01 6.750e+02 2.6e+01  1.0  0.35434  0.00275  0.35508
13N-HN      499.2 5.0e-01 6.500e+02 2.6e+01  1.0  0.30750  0.00275  0.30289
13N-HN      499.2 5.0e-01 6.250e+02 2.6e+01  1.0  0.22108  0.00275  0.22184
13N-HN      499.2 5.0e-01 6.000e+02 2.6e+01  1.0  0.10780  0.00275  0.10773
13N-HN      499.2 5.0e-01 5.750e+02 2.6e+01  1.0  0.00937  0.00275  0.01296
13N-HN      499.2 5.0e-01 5.500e+02 2.6e+01  1.0  0.00088  0.00275  0.00004
13N-HN      499.2 5.0e-01 5.250e+02 2.6e+01  1.0  0.00344  0.00275  0.00240
13N-HN      499.2 5.0e-01 5.000e+02 2.6e+01  1.0  0.05745  0.00275  0.06029
13N-HN      499.2 5.0e-01 4.750e+02 2.6e+01  1.0  0.16398  0.00275  0.16787
13N-HN      499.2 5.0e-01 4.500e+02 2.6e+01  1.0  0.24824  0.00275  0.25083
13N-HN      499.2 5.0e-01 4.250e+02 2.6e+01  1.0  0.29490  0.00275  0.29961
13N-HN      499.2 5.0e-01 4.000e+02 2.6e+01  1.0  0.31952  0.00275  0.32116
13N-HN      499.2 5.0e-01 3.750e+02 2.6e+01  1.0  0.32561  0.00275  0.32033
13N-HN      499.2 5.0e-01 3.500e+02 2.6e+01  1.0  0.31437  0.00275  0.30722
13N-HN      499.2 5.0e-01 3.250e+02 2.6e+01  1.0  0.31876  0.00275  0.31424
13N-HN      499.2 5.0e-01 3.000e+02 2.6e+01  1.0  0.35670  0.00275  0.35458
13N-HN      499.2 5.0e-01 2.750e+02 2.6e+01  1.0  0.39875  0.00275  0.39500
13N-HN      499.2 5.0e-01 2.500e+02 2.6e+01  1.0  0.42471  0.00275  0.42180
13N-HN      499.2 5.0e-01 2.250e+02 2.6e+01  1.0  0.44515  0.00275  0.43846
13N-HN      499.2 5.0e-01 2.000e+02 2.6e+01  1.0  0.44619  0.00275  0.44920
13N-HN      499.2 5.0e-01 1.750e+02 2.6e+01  1.0  0.45719  0.00275  0.45651
13N-HN      499.2 5.0e-01 1.500e+02 2.6e+01  1.0  0.45870  0.00275  0.46174
13N-HN      499.2 5.0e-01 1.250e+02 2.6e+01  1.0  0.46687  0.00275  0.46564
13N-HN      499.2 5.0e-01 1.000e+02 2.6e+01  1.0  0.47339  0.00275  0.46864
13N-HN      499.2 5.0e-01 7.500e+01 2.6e+01  1.0  0.47608  0.00275  0.47102
13N-HN      499.2 5.0e-01 5.000e+01 2.6e+01  1.0  0.47204  0.00275  0.47295
13N-HN      499.2 5.0e-01 2.500e+01 2.6e+01  1.0  0.47427  0.00275  0.47453
13N-HN      499.2 5.0e-01 -0.000e+00 2.6e+01  1.0  0.48040  0.00275  0.47585
13N-HN      499.2 5.0e-01 -2.500e+01 2.6e+01  1.0  0.48100  0.00275  0.47697
13N-HN      499.2 5.0e-01 -5.000e+01 2.6e+01  1.0  0.47861  0.00275  0.47793
13N-HN      499.2 5.0e-01 -7.500e+01 2.6e+01  1.0  0.47626  0.00275  0.47875
13N-HN      499.2 5.0e-01 -1.000e+02 2.6e+01  1.0  0.47353  0.00275  0.47947
13N-HN      499.2 5.0e-01 -1.250e+02 2.6e+01  1.0  0.48224  0.00275  0.48010
