#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.0582873e+05  1.6672019e+02
   2.600e+01    5.5646564e+04  1.2297607e+02
   1.000e+00    4.2948815e+04  1.1473976e+02
   2.200e+01    5.4704203e+04  1.2231305e+02
   2.000e+00    4.3313075e+04  1.1495370e+02
   1.800e+01    5.4098628e+04  1.2189110e+02
   3.000e+00    4.3908067e+04  1.1530617e+02
   1.600e+01    5.3245923e+04  1.2130248e+02
   4.000e+00    4.4499673e+04  1.1566031e+02
   1.400e+01    5.2802722e+04  1.2099912e+02
   5.000e+00    4.5182291e+04  1.1607346e+02
   1.200e+01    5.1873198e+04  1.2036870e+02
   6.000e+00    4.5269372e+04  1.1612651e+02
   1.000e+01    4.9662528e+04  1.1890159e+02
   8.000e+00    4.7197296e+04  1.1732075e+02
   2.200e+01    5.4796004e+04  1.2237730e+02
   4.000e+00    4.4413492e+04  1.1560850e+02
