0.000e+00	2.3757990e+07	2.3757990e+05
4.000e+01	1.7376594e+07	1.7376594e+05
1.000e+00	1.2710525e+07	1.2710525e+05
3.600e+01	1.7234046e+07	1.7234046e+05
2.000e+00	1.2589359e+07	1.2589359e+05
3.200e+01	1.7136638e+07	1.7136638e+05
3.000e+00	1.2786550e+07	1.2786550e+05
2.800e+01	1.6896682e+07	1.6896682e+05
4.000e+00	1.2506206e+07	1.2506206e+05
2.400e+01	1.6675733e+07	1.6675733e+05
5.000e+00	1.2582232e+07	1.2582232e+05
2.000e+01	1.6233835e+07	1.6233835e+05
6.000e+00	1.2651130e+07	1.2651130e+05
1.800e+01	1.5970121e+07	1.5970121e+05
7.000e+00	1.2843569e+07	1.2843569e+05
1.600e+01	1.5592369e+07	1.5592369e+05
8.000e+00	1.3142920e+07	1.3142920e+05
1.400e+01	1.5209865e+07	1.5209865e+05
9.000e+00	1.3451774e+07	1.3451774e+05
1.200e+01	1.4594533e+07	1.4594533e+05
1.000e+01	1.3853284e+07	1.3853284e+05
1.000e+00	1.2693894e+07	1.2693894e+05
4.000e+01	1.7305320e+07	1.7305320e+05
2.000e+00	1.2624996e+07	1.2624996e+05
3.600e+01	1.7200785e+07	1.7200785e+05
