#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.0000000e+00  2.3000000e-03
   3.000e+01    3.3864410e-01  2.3834570e-03
   1.000e+00    2.3552310e-01  2.2135990e-03
   2.600e+01    3.3642410e-01  2.3822150e-03
   2.000e+00    2.4301250e-01  2.2345430e-03
   2.200e+01    3.3420990e-01  2.3808810e-03
   3.000e+00    2.5247690e-01  2.2588680e-03
   1.800e+01    3.2968180e-01  2.3778560e-03
   4.000e+00    2.6344580e-01  2.2841800e-03
   1.600e+01    3.2715900e-01  2.3759950e-03
   6.000e+00    2.8602410e-01  2.3270680e-03
   1.400e+01    3.2299090e-01  2.3726430e-03
   8.000e+00    3.0224700e-01  2.3506720e-03
   1.000e+01    3.1133240e-01  2.3613980e-03
   1.200e+01    3.1921160e-01  2.3693020e-03
   2.000e+00    2.4297840e-01  2.2344510e-03
   1.600e+01    3.2764530e-01  2.3763630e-03
