#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.0000000e+00  2.2000000e-03
   3.000e+01    2.3853720e-01  2.2222110e-03
   1.000e+00    2.1544190e-01  2.1496610e-03
   2.600e+01    2.3846860e-01  2.2220180e-03
   2.000e+00    2.1895800e-01  2.1617040e-03
   2.200e+01    2.3622770e-01  2.2156350e-03
   3.000e+00    2.2097060e-01  2.1684320e-03
   1.800e+01    2.3474580e-01  2.2113380e-03
   4.000e+00    2.2450360e-01  2.1799550e-03
   1.600e+01    2.3589800e-01  2.2146840e-03
   6.000e+00    2.2939920e-01  2.1953260e-03
   1.400e+01    2.3687720e-01  2.2174990e-03
   8.000e+00    2.3183820e-01  2.2027300e-03
   1.000e+01    2.3416320e-01  2.2096320e-03
   1.200e+01    2.3207600e-01  2.2034430e-03
   2.000e+00    2.1870510e-01  2.1608500e-03
   1.600e+01    2.3572000e-01  2.2141700e-03
