#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    8.5937780e+06  1.2001480e+04
   4.000e+01    6.6575998e+06  1.2001480e+04
   1.000e+00    4.9672037e+06  1.2001480e+04
   3.600e+01    6.7504126e+06  1.2001480e+04
   2.000e+00    4.9207973e+06  1.2001480e+04
   3.200e+01    6.7315063e+06  1.2001480e+04
   3.000e+00    5.0454071e+06  1.2001480e+04
   3.000e+01    6.7366626e+06  1.2001480e+04
   4.000e+00    5.3745488e+06  1.2001480e+04
   2.800e+01    6.7521314e+06  1.2001480e+04
   5.000e+00    5.6701747e+06  1.2001480e+04
   2.600e+01    6.7014281e+06  1.2001480e+04
   6.000e+00    5.8927536e+06  1.2001480e+04
   2.400e+01    6.7306469e+06  1.2001480e+04
   7.000e+00    6.0998636e+06  1.2001480e+04
   2.200e+01    6.7211938e+06  1.2001480e+04
   8.000e+00    6.2038483e+06  1.2001480e+04
   2.000e+01    6.7272094e+06  1.2001480e+04
   9.000e+00    6.3000987e+06  1.2001480e+04
   1.800e+01    6.6799436e+06  1.2001480e+04
   1.000e+01    6.4255678e+06  1.2001480e+04
   1.600e+01    6.6756468e+06  1.2001480e+04
   1.100e+01    6.4900211e+06  1.2001480e+04
   1.400e+01    6.5991621e+06  1.2001480e+04
   1.200e+01    6.5888496e+06  1.2001480e+04
   1.000e+00    4.9783756e+06  1.2001480e+04
   4.000e+01    6.7272094e+06  1.2001480e+04
   2.000e+00    4.9508755e+06  1.2001480e+04
   3.600e+01    6.7340844e+06  1.2001480e+04
