#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    7.6880760e+06  1.1942170e+04
   4.000e+01    5.5630918e+06  1.1942170e+04
   1.000e+00    4.4129556e+06  1.1942170e+04
   3.600e+01    5.6038386e+06  1.1942170e+04
   2.000e+00    4.5521098e+06  1.1942170e+04
   3.200e+01    5.5876936e+06  1.1942170e+04
   3.000e+00    4.5790181e+06  1.1942170e+04
   3.000e+01    5.5823120e+06  1.1942170e+04
   4.000e+00    4.5774805e+06  1.1942170e+04
   2.800e+01    5.5884624e+06  1.1942170e+04
   5.000e+00    4.6136144e+06  1.1942170e+04
   2.600e+01    5.5853872e+06  1.1942170e+04
   6.000e+00    4.6805007e+06  1.1942170e+04
   2.400e+01    5.5446404e+06  1.1942170e+04
   7.000e+00    4.7666071e+06  1.1942170e+04
   2.200e+01    5.5338771e+06  1.1942170e+04
   8.000e+00    4.8596328e+06  1.1942170e+04
   2.000e+01    5.4862110e+06  1.1942170e+04
   9.000e+00    4.9934054e+06  1.1942170e+04
   1.800e+01    5.4646844e+06  1.1942170e+04
   1.000e+01    5.0479907e+06  1.1942170e+04
   1.600e+01    5.4170183e+06  1.1942170e+04
   1.100e+01    5.1348660e+06  1.1942170e+04
   1.400e+01    5.3155357e+06  1.1942170e+04
   1.200e+01    5.2117467e+06  1.1942170e+04
   1.000e+00    4.3945042e+06  1.1942170e+04
   4.000e+01    5.5277266e+06  1.1942170e+04
   2.000e+00    4.5090566e+06  1.1942170e+04
   3.600e+01    5.5776991e+06  1.1942170e+04
