#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    6.4812960e+06  1.1957420e+04
   4.000e+01    4.5997758e+06  1.1957420e+04
   1.000e+00    3.4363831e+06  1.1957420e+04
   3.600e+01    4.6043127e+06  1.1957420e+04
   2.000e+00    3.5757310e+06  1.1957420e+04
   3.200e+01    4.6347748e+06  1.1957420e+04
   3.000e+00    3.9205360e+06  1.1957420e+04
   3.000e+01    4.6120902e+06  1.1957420e+04
   4.000e+00    4.1655289e+06  1.1957420e+04
   2.800e+01    4.6302379e+06  1.1957420e+04
   5.000e+00    4.2860810e+06  1.1957420e+04
   2.600e+01    4.5907020e+06  1.1957420e+04
   6.000e+00    4.3910780e+06  1.1957420e+04
   2.400e+01    4.5894057e+06  1.1957420e+04
   7.000e+00    4.4707980e+06  1.1957420e+04
   2.200e+01    4.5932945e+06  1.1957420e+04
   8.000e+00    4.4571873e+06  1.1957420e+04
   2.000e+01    4.5913501e+06  1.1957420e+04
   9.000e+00    4.4837606e+06  1.1957420e+04
   1.800e+01    4.6120902e+06  1.1957420e+04
   1.000e+01    4.5122783e+06  1.1957420e+04
   1.600e+01    4.5971833e+06  1.1957420e+04
   1.100e+01    4.5194077e+06  1.1957420e+04
   1.400e+01    4.5524623e+06  1.1957420e+04
   1.200e+01    4.5388516e+06  1.1957420e+04
   1.000e+00    3.3819403e+06  1.1957420e+04
   4.000e+01    4.6036645e+06  1.1957420e+04
   2.000e+00    3.5744347e+06  1.1957420e+04
   3.600e+01    4.6224603e+06  1.1957420e+04
