#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    3.4560600e+06  1.1960680e+04
   4.000e+01    8.5710288e+05  1.1960680e+04
   1.000e+00    6.2416444e+05  1.1960680e+04
   3.600e+01    8.6090455e+05  1.1960680e+04
   2.000e+00    6.0515611e+05  1.1960680e+04
   3.200e+01    8.1908622e+05  1.1960680e+04
   3.000e+00    6.1414186e+05  1.1960680e+04
   3.000e+01    8.2185107e+05  1.1960680e+04
   4.000e+00    6.6079867e+05  1.1960680e+04
   2.800e+01    7.7968714e+05  1.1960680e+04
   5.000e+00    6.2174519e+05  1.1960680e+04
   2.600e+01    7.8936410e+05  1.1960680e+04
   6.000e+00    6.1863474e+05  1.1960680e+04
   2.400e+01    7.6655411e+05  1.1960680e+04
   7.000e+00    6.1345065e+05  1.1960680e+04
   2.200e+01    7.5411229e+05  1.1960680e+04
   8.000e+00    6.3418701e+05  1.1960680e+04
   2.000e+01    7.6482608e+05  1.1960680e+04
   9.000e+00    6.4628322e+05  1.1960680e+04
   1.800e+01    7.3579517e+05  1.1960680e+04
   1.000e+01    6.7427731e+05  1.1960680e+04
   1.600e+01    7.1609563e+05  1.1960680e+04
   1.100e+01    6.6874761e+05  1.1960680e+04
   1.400e+01    7.0434503e+05  1.1960680e+04
   1.200e+01    6.6701958e+05  1.1960680e+04
   1.000e+00    5.9962641e+05  1.1960680e+04
   4.000e+01    8.6885348e+05  1.1960680e+04
   2.000e+00    6.3833428e+05  1.1960680e+04
   3.600e+01    8.4949955e+05  1.1960680e+04
