#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    8.3701330e+06  1.1949900e+04
   4.000e+01    5.8984327e+06  1.1949900e+04
   1.000e+00    4.9367044e+06  1.1949900e+04
   3.600e+01    5.8657892e+06  1.1949900e+04
   2.000e+00    5.0145467e+06  1.1949900e+04
   3.200e+01    5.8231015e+06  1.1949900e+04
   3.000e+00    4.9802291e+06  1.1949900e+04
   3.000e+01    5.7452593e+06  1.1949900e+04
   4.000e+00    4.9777181e+06  1.1949900e+04
   2.800e+01    5.6816463e+06  1.1949900e+04
   5.000e+00    5.0614194e+06  1.1949900e+04
   2.600e+01    5.6330995e+06  1.1949900e+04
   6.000e+00    5.0379831e+06  1.1949900e+04
   2.400e+01    5.5092215e+06  1.1949900e+04
   7.000e+00    5.0379831e+06  1.1949900e+04
   2.200e+01    5.4539787e+06  1.1949900e+04
   8.000e+00    5.0019915e+06  1.1949900e+04
   2.000e+01    5.3836695e+06  1.1949900e+04
   9.000e+00    4.9927843e+06  1.1949900e+04
   1.800e+01    5.2246370e+06  1.1949900e+04
   1.000e+01    4.9869252e+06  1.1949900e+04
   1.600e+01    5.1467948e+06  1.1949900e+04
   1.100e+01    4.9400525e+06  1.1949900e+04
   1.400e+01    5.0354720e+06  1.1949900e+04
   1.200e+01    5.0195688e+06  1.1949900e+04
   1.000e+00    4.9459116e+06  1.1949900e+04
   4.000e+01    5.8733223e+06  1.1949900e+04
   2.000e+00    4.9885993e+06  1.1949900e+04
   3.600e+01    5.8858775e+06  1.1949900e+04
