#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    3.4241660e+07  3.4241660e+05
   4.000e+01    4.0918784e+06  4.0918784e+04
   1.000e+00    2.9756003e+06  3.0989920e+04
   3.600e+01    4.1398167e+06  4.1398167e+04
   2.000e+00    3.0851736e+06  3.0989920e+04
   3.200e+01    4.1432409e+06  4.1432409e+04
   3.000e+00    2.9721761e+06  3.0989920e+04
   3.000e+01    4.0507884e+06  4.0507884e+04
   4.000e+00    2.9756003e+06  3.0989920e+04
   2.800e+01    4.0884542e+06  4.0884542e+04
   5.000e+00    3.0166902e+06  3.0989920e+04
   2.600e+01    4.0987267e+06  4.0987267e+04
   6.000e+00    3.0577802e+06  3.0989920e+04
   2.400e+01    3.9994259e+06  3.9994259e+04
   7.000e+00    3.0920219e+06  3.0989920e+04
   2.200e+01    4.0439400e+06  4.0439400e+04
   8.000e+00    3.3351377e+06  3.3351377e+04
   2.000e+01    3.9994259e+06  3.9994259e+04
   9.000e+00    3.4378627e+06  3.4378627e+04
   1.800e+01    3.9206701e+06  3.9206701e+04
   1.000e+01    3.4994977e+06  3.4994977e+04
   1.600e+01    3.8898526e+06  3.8898526e+04
   1.100e+01    3.6433126e+06  3.6433126e+04
   1.400e+01    3.8110968e+06  3.8110968e+04
   1.200e+01    3.7186443e+06  3.7186443e+04
   1.000e+00    2.8831478e+06  3.0989920e+04
   4.000e+01    4.2083000e+06  4.2083000e+04
   2.000e+00    3.0509319e+06  3.0989920e+04
   3.600e+01    4.1466650e+06  4.1466650e+04
