#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    2.7460580e+05  2.0809265e+03
   2.000e+00    1.6765121e+05  1.6515231e+03
   2.000e+01    1.8283033e+05  1.7044835e+03
   4.000e+00    1.7094326e+05  1.6628142e+03
   1.600e+01    1.8150840e+05  1.6998710e+03
   6.000e+00    1.7671850e+05  1.6830211e+03
   1.400e+01    1.7921299e+05  1.6920274e+03
   8.000e+00    1.7840535e+05  1.6893370e+03
   1.200e+01    1.8015595e+05  1.6954632e+03
   1.000e+01    1.7903202e+05  1.6914048e+03
   2.000e+00    1.6195264e+05  1.6325415e+03
   2.000e+01    1.8175929e+05  1.7004172e+03
