#
#       Peak Name  Conv_flg Overlap_flg
#          22N-HN         1           5
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   121.244     8.713
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2120240e+02  5.1326267e-05
# w1(Hz)        1.3862831e+01  1.1550337e-02
# g1            7.5798173e-01  3.4099770e-03
# f02(ppm)      8.7184071e+00  6.1005434e-06
# w2(Hz)        1.6397005e+01  1.3944608e-02
# g2            7.0929122e-01  3.9305910e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    7.9036115e+04  2.4629161e+02
   3.000e+01    5.5431882e+04  2.2107896e+02
   1.000e+00    5.5633665e+04  2.1972702e+02
   2.700e+01    5.5743453e+04  2.2140152e+02
   2.000e+00    5.6120344e+04  2.2058422e+02
   2.400e+01    5.5418372e+04  2.2108031e+02
   3.000e+00    5.5991929e+04  2.2082458e+02
   2.100e+01    5.5473977e+04  2.2099384e+02
   4.000e+00    5.6397557e+04  2.2137717e+02
   1.800e+01    5.5711206e+04  2.2127828e+02
   5.000e+00    5.5771866e+04  2.2101888e+02
   1.500e+01    5.5342076e+04  2.2096464e+02
   6.000e+00    5.6011994e+04  2.2125413e+02
   1.200e+01    5.5825609e+04  2.2131193e+02
   7.000e+00    5.5561746e+04  2.2091701e+02
   1.000e+01    5.5988269e+04  2.2136465e+02
   8.000e+00    5.5565543e+04  2.2098960e+02
   4.000e+00    5.6030063e+04  2.2107789e+02
   1.000e+00    5.5514299e+04  2.1973800e+02
   2.700e+01    5.5540575e+04  2.2122488e+02
