#
#       Peak Name  Conv_flg Overlap_flg
#          42N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   129.792     8.133
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2980664e+02  6.7700153e-05
# w1(Hz)        1.4046523e+01  1.6353407e-02
# g1            7.3519182e-01  4.5709866e-03
# f02(ppm)      8.1309178e+00  8.6957642e-06
# w2(Hz)        1.6938307e+01  2.2954839e-02
# g2            4.0528448e-01  3.7029672e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    1.0153031e+05  3.8993723e+02
   3.000e+01    7.1673022e+04  3.6898210e+02
   1.000e+00    7.0387660e+04  3.6822038e+02
   2.700e+01    7.1394196e+04  3.6881582e+02
   2.000e+00    7.0457121e+04  3.6826123e+02
   2.400e+01    7.1775149e+04  3.6904314e+02
   3.000e+00    7.0436363e+04  3.6824902e+02
   2.100e+01    7.1328699e+04  3.6877685e+02
   4.000e+00    7.0767235e+04  3.6844405e+02
   1.800e+01    7.0610637e+04  3.6835164e+02
   5.000e+00    7.0327233e+04  3.6818487e+02
   1.500e+01    7.0865579e+04  3.6850217e+02
   6.000e+00    7.0656638e+04  3.6837877e+02
   1.200e+01    7.0512252e+04  3.6829368e+02
   7.000e+00    7.0358936e+04  3.6820350e+02
   1.000e+01    7.0856374e+04  3.6849673e+02
   8.000e+00    7.0811804e+04  3.6847038e+02
   4.000e+00    7.0301867e+04  3.6816998e+02
   1.000e+00    7.0021589e+04  3.6800568e+02
   2.700e+01    7.1538120e+04  3.6890158e+02
