#
#       Peak Name  Conv_flg Overlap_flg
#           7N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   125.956     9.348
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2595858e+02  6.5802890e-05
# w1(Hz)        1.4575536e+01  1.5827427e-02
# g1            7.6071888e-01  4.4067944e-03
# f02(ppm)      9.3508729e+00  8.3271749e-06
# w2(Hz)        1.7475991e+01  2.1385587e-02
# g2            4.8043584e-01  3.6608550e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    5.7562502e+04  2.0765984e+02
   3.000e+01    4.0614605e+04  1.9570065e+02
   1.000e+00    4.0205225e+04  1.9545542e+02
   2.700e+01    4.1422532e+04  1.9619097e+02
   2.000e+00    4.0508917e+04  1.9563713e+02
   2.400e+01    4.0758301e+04  1.9578724e+02
   3.000e+00    4.0338217e+04  1.9553485e+02
   2.100e+01    4.0760059e+04  1.9578830e+02
   4.000e+00    4.0389500e+04  1.9556554e+02
   1.800e+01    4.1205589e+04  1.9605848e+02
   5.000e+00    4.0476622e+04  1.9561775e+02
   1.500e+01    4.0963927e+04  1.9591161e+02
   6.000e+00    4.0287150e+04  1.9550432e+02
   1.200e+01    4.1062735e+04  1.9597157e+02
   7.000e+00    4.0538910e+04  1.9565514e+02
   1.000e+01    4.0542953e+04  1.9565757e+02
   8.000e+00    4.0384376e+04  1.9556247e+02
   4.000e+00    4.0244487e+04  1.9547885e+02
   1.000e+00    4.0208792e+04  1.9545755e+02
   2.700e+01    4.0959024e+04  1.9590864e+02
