#
#       Peak Name  Conv_flg Overlap_flg
#         116N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   109.861     6.466
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.0980440e+02  5.6952143e-04
# w1(Hz)        3.2590929e+01  1.6040486e-01
# g1            6.0770489e-01  3.1188915e-02
# f02(ppm)      6.4637333e+00  4.2416912e-05
# w2(Hz)        2.3276309e+01  1.1908439e-01
# g2            3.0168079e-01  1.3549688e-02
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    8.1667157e+03  1.2645632e+02
   3.000e+01    5.7600162e+03  1.0899705e+02
   1.000e+00    3.1558238e+03  9.5040179e+01
   2.700e+01    6.9833239e+03  1.1744072e+02
   2.000e+00    3.2248324e+03  9.5323833e+01
   2.400e+01    6.7902296e+03  1.1604362e+02
   3.000e+00    3.7989997e+03  9.7883911e+01
   2.100e+01    6.2705308e+03  1.1239939e+02
   4.000e+00    5.8433127e+03  1.0953945e+02
   1.800e+01    6.9014389e+03  1.1684550e+02
   5.000e+00    5.6285815e+03  1.0815155e+02
   1.500e+01    6.8360754e+03  1.1637325e+02
   6.000e+00    6.3231066e+03  1.1276011e+02
   1.200e+01    6.5621313e+03  1.1442284e+02
   7.000e+00    5.3495362e+03  1.0640035e+02
   1.000e+01    6.0386442e+03  1.1083120e+02
   8.000e+00    6.8353875e+03  1.1636834e+02
   4.000e+00    5.5094220e+03  1.0739644e+02
   1.000e+00    3.7014860e+03  9.7424625e+01
   2.700e+01    6.3406617e+03  1.1288091e+02
