#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.8253050e+07  1.8253050e+05
   2.000e+00    8.3325173e+06  8.3325173e+04
   4.000e+00    8.4712405e+06  8.4712405e+04
   6.000e+00    8.5205237e+06  8.5205237e+04
   8.000e+00    8.7231326e+06  8.7231326e+04
   1.000e+01    9.0297838e+06  9.0297838e+04
   1.200e+01    9.2123143e+06  9.2123143e+04
   1.400e+01    9.4806342e+06  9.4806342e+04
   1.600e+01    9.7434781e+06  9.7434781e+04
   1.800e+01    9.8913278e+06  9.8913278e+04
   2.000e+01    9.9935449e+06  9.9935449e+04
   2.400e+01    1.0210756e+07  1.0210756e+05
   2.800e+01    1.0362256e+07  1.0362256e+05
   3.200e+01    1.0515582e+07  1.0515582e+05
   3.600e+01    1.0605022e+07  1.0605022e+05
   4.000e+01    1.0657956e+07  1.0657956e+05
   4.400e+01    1.0749221e+07  1.0749221e+05
   4.800e+01    1.0741920e+07  1.0741920e+05
   5.200e+01    1.0752872e+07  1.0752872e+05
   5.600e+01    1.0794854e+07  1.0794854e+05
   5.600e+01    1.0802155e+07  1.0802155e+05
