#
#       Peak Name  Conv_flg Overlap_flg
#          38N-HN         1           5
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   121.787     8.650
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2183065e+02  1.2684127e-04
# w1(Hz)        1.3922684e+01  2.9835461e-02
# g1            8.1342078e-01  9.1213919e-03
# f02(ppm)      8.6524345e+00  2.3930205e-05
# w2(Hz)        2.4092126e+01  6.6655858e-02
# g2            3.1906322e-01  7.4278613e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    4.3124368e+04  3.0576872e+02
   3.000e+01    3.9790453e+04  3.0013924e+02
   1.000e+00    3.9102897e+04  2.9902136e+02
   2.700e+01    3.9425557e+04  2.9954445e+02
   2.000e+00    3.9573522e+04  2.9978447e+02
   2.400e+01    4.0158383e+04  3.0074323e+02
   3.000e+00    3.9172833e+04  2.9913465e+02
   2.100e+01    4.0022294e+04  3.0051927e+02
   4.000e+00    3.9525116e+04  2.9970599e+02
   1.800e+01    3.9528777e+04  2.9971224e+02
   5.000e+00    4.0364294e+04  3.0108293e+02
   1.500e+01    3.9888655e+04  3.0029995e+02
   6.000e+00    3.9768553e+04  3.0010322e+02
   1.200e+01    3.9998430e+04  3.0048001e+02
   7.000e+00    3.8616295e+04  2.9824072e+02
   1.000e+01    3.9828432e+04  3.0020126e+02
   8.000e+00    4.0122243e+04  3.0068358e+02
   4.000e+00    3.9390141e+04  2.9948666e+02
   1.000e+00    3.8994984e+04  2.9884743e+02
   2.700e+01    3.9285420e+04  2.9931717e+02
