#
#       Peak Name  Conv_flg Overlap_flg
#          45N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   110.329     8.352
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.1035574e+02  5.9762011e-05
# w1(Hz)        1.4121359e+01  1.4270879e-02
# g1            7.5324899e-01  4.0590880e-03
# f02(ppm)      8.3475074e+00  8.2534390e-06
# w2(Hz)        1.8497107e+01  2.1308803e-02
# g2            4.7399764e-01  3.4610717e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    9.4863941e+04  3.0843501e+02
   3.000e+01    8.6469343e+04  3.0213096e+02
   1.000e+00    8.6630679e+04  3.0224781e+02
   2.700e+01    8.6125040e+04  3.0188220e+02
   2.000e+00    8.6018123e+04  3.0180511e+02
   2.400e+01    8.6664114e+04  3.0227204e+02
   3.000e+00    8.6175857e+04  3.0191886e+02
   2.100e+01    8.6268028e+04  3.0198541e+02
   4.000e+00    8.6054163e+04  3.0183108e+02
   1.800e+01    8.6529228e+04  3.0217431e+02
   5.000e+00    8.6011671e+04  3.0180046e+02
   1.500e+01    8.6084254e+04  3.0185278e+02
   6.000e+00    8.6204791e+04  3.0193975e+02
   1.200e+01    8.6438338e+04  3.0210853e+02
   7.000e+00    8.6041324e+04  3.0182183e+02
   1.000e+01    8.5776128e+04  3.0163090e+02
   8.000e+00    8.6243837e+04  3.0196794e+02
   4.000e+00    8.5631179e+04  3.0152674e+02
   1.000e+00    8.6263603e+04  3.0198222e+02
   2.700e+01    8.6445186e+04  3.0211348e+02
