#
#       Peak Name  Conv_flg Overlap_flg
#           5N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   113.497     8.208
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.1351630e+02  7.5357576e-05
# w1(Hz)        1.5420810e+01  1.9295156e-02
# g1            5.3928857e-01  4.0797293e-03
# f02(ppm)      8.2074260e+00  9.7556251e-06
# w2(Hz)        1.9349687e+01  2.5676259e-02
# g2            4.2529857e-01  3.7897448e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    9.0683340e+04  3.2420421e+02
   3.000e+01    8.3483339e+04  3.1865947e+02
   1.000e+00    7.5656015e+04  3.1305451e+02
   2.700e+01    8.3663404e+04  3.1879368e+02
   2.000e+00    7.8593055e+04  3.1510456e+02
   2.400e+01    8.3327668e+04  3.1854363e+02
   3.000e+00    8.0257296e+04  3.1629471e+02
   2.100e+01    8.3566312e+04  3.1872128e+02
   4.000e+00    8.1645465e+04  3.1730300e+02
   1.800e+01    8.3961718e+04  3.1901653e+02
   5.000e+00    8.2269366e+04  3.1776074e+02
   1.500e+01    8.3701079e+04  3.1882178e+02
   6.000e+00    8.2352616e+04  3.1782203e+02
   1.200e+01    8.2994304e+04  3.1829614e+02
   7.000e+00    8.2728955e+04  3.1809973e+02
   1.000e+01    8.3696027e+04  3.1881802e+02
   8.000e+00    8.2870907e+04  3.1820474e+02
   4.000e+00    8.2022576e+04  3.1757934e+02
   1.000e+00    7.5177935e+04  3.1272695e+02
   2.700e+01    8.3689124e+04  3.1881286e+02
