#
#       Peak Name  Conv_flg Overlap_flg
#          26N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   131.381     9.264
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.3139393e+02  5.8380144e-05
# w1(Hz)        1.3988471e+01  1.3895396e-02
# g1            7.8621539e-01  4.1024093e-03
# f02(ppm)      9.2624168e+00  7.3630436e-06
# w2(Hz)        1.6835590e+01  1.8442957e-02
# g2            5.4595560e-01  3.4958529e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    5.6509058e+04  1.8606412e+02
   3.000e+01    5.3244013e+04  1.8359282e+02
   1.000e+00    5.2601528e+04  1.8312007e+02
   2.700e+01    5.3357521e+04  1.8367681e+02
   2.000e+00    5.2961813e+04  1.8338462e+02
   2.400e+01    5.3606155e+04  1.8386127e+02
   3.000e+00    5.3396563e+04  1.8370573e+02
   2.100e+01    5.3352065e+04  1.8367277e+02
   4.000e+00    5.3111163e+04  1.8349470e+02
   1.800e+01    5.3293493e+04  1.8362941e+02
   5.000e+00    5.3542885e+04  1.8381427e+02
   1.500e+01    5.3769859e+04  1.8398309e+02
   6.000e+00    5.3135900e+04  1.8351295e+02
   1.200e+01    5.3761567e+04  1.8397692e+02
   7.000e+00    5.3429263e+04  1.8372997e+02
   1.000e+01    5.3759860e+04  1.8397564e+02
   8.000e+00    5.3197854e+04  1.8355870e+02
   4.000e+00    5.3224873e+04  1.8357867e+02
   1.000e+00    5.2892166e+04  1.8333337e+02
   2.700e+01    5.3644680e+04  1.8388992e+02
