#
#       Peak Name  Conv_flg Overlap_flg
#         216N-HN         1           9
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   109.807     7.375
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.0983363e+02  1.2934244e-03
# w1(Hz)        3.1976157e+01  2.6564413e-01
# g1            2.1846318e+00  1.3538431e-01
# f02(ppm)      7.3688852e+00  1.2424357e-04
# w2(Hz)        3.0389391e+01  2.5067698e-01
# g2            1.4518436e+00  6.4676548e-02
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    6.7398063e+03  2.8104184e+02
   3.000e+01    5.5794209e+03  2.4690482e+02
   1.000e+00    3.6294684e+03  1.9603762e+02
   2.700e+01    5.8500634e+03  2.5459020e+02
   2.000e+00    4.2939606e+03  2.1225719e+02
   2.400e+01    5.6852159e+03  2.4986689e+02
   3.000e+00    4.4914871e+03  2.1733110e+02
   2.100e+01    5.4479598e+03  2.4317600e+02
   4.000e+00    4.6320530e+03  2.2100625e+02
   1.800e+01    5.4541915e+03  2.4337913e+02
   5.000e+00    4.9961657e+03  2.3071588e+02
   1.500e+01    5.5161690e+03  2.4507854e+02
   6.000e+00    5.0230803e+03  2.3145912e+02
   1.200e+01    5.6625297e+03  2.4919420e+02
   7.000e+00    5.2132603e+03  2.3666521e+02
   1.000e+01    5.6358769e+03  2.4845173e+02
   8.000e+00    5.3327593e+03  2.3996405e+02
   4.000e+00    5.0370333e+03  2.3182670e+02
   1.000e+00    3.2690657e+03  1.8790033e+02
   2.700e+01    5.6451434e+03  2.4873933e+02
