#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.7975030e+13  1.7975030e+11
   1.000e+00    8.9120199e+12  1.7975030e+11
   2.000e+00    8.9551599e+12  1.7975030e+11
   3.000e+00    8.9425774e+12  1.7975030e+11
   4.000e+00    9.0036925e+12  1.7975030e+11
   5.000e+00    8.7825997e+12  1.7975030e+11
   6.000e+00    8.7466496e+12  1.7975030e+11
   7.000e+00    8.7592321e+12  1.7975030e+11
   8.000e+00    8.7664221e+12  1.7975030e+11
   9.000e+00    8.9156149e+12  1.7975030e+11
   1.000e+01    9.0702001e+12  1.7975030e+11
   1.200e+01    9.4602583e+12  1.7975030e+11
   1.400e+01    9.9042415e+12  1.7975030e+11
   1.600e+01    1.0269135e+13  1.7975030e+11
   1.800e+01    1.0592685e+13  1.7975030e+11
   2.000e+01    1.0851526e+13  1.7975030e+11
   2.400e+01    1.1248774e+13  1.7975030e+11
   2.800e+01    1.1574122e+13  1.7975030e+11
   3.200e+01    1.1766455e+13  1.7975030e+11
   3.600e+01    1.1895875e+13  1.7975030e+11
   4.000e+01    1.2036080e+13  1.7975030e+11
   1.000e+00    8.9210074e+12  1.7975030e+11
   4.000e+01    1.2025295e+13  1.7975030e+11
