#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    2.9553240e+13  2.9553240e+11
   1.000e+00    1.4070298e+13  2.9553240e+11
   2.000e+00    1.6215863e+13  2.9553240e+11
   3.000e+00    1.8068851e+13  2.9553240e+11
   4.000e+00    1.8987957e+13  2.9553240e+11
   5.000e+00    1.9357372e+13  2.9553240e+11
   6.000e+00    1.9691324e+13  2.9553240e+11
   7.000e+00    1.9901152e+13  2.9553240e+11
   8.000e+00    1.9927750e+13  2.9553240e+11
   9.000e+00    1.9960258e+13  2.9553240e+11
   1.000e+01    2.0040052e+13  2.9553240e+11
   1.200e+01    2.0048918e+13  2.9553240e+11
   1.400e+01    2.0045963e+13  2.9553240e+11
   1.600e+01    2.0004588e+13  2.9553240e+11
   1.800e+01    2.0155310e+13  2.9553240e+11
   2.000e+01    2.0170086e+13  2.9553240e+11
   2.400e+01    2.0202595e+13  2.9553240e+11
   2.800e+01    2.0178952e+13  2.9553240e+11
   3.200e+01    2.0170086e+13  2.9553240e+11
   3.600e+01    2.0137578e+13  2.9553240e+11
   4.000e+01    2.0167131e+13  2.9553240e+11
   1.000e+00    1.4158957e+13  2.9553240e+11
   4.000e+01    2.0146444e+13  2.9553240e+11
