10N-HN  800.0 3.0e-02    4 25.0    0.81527    0.00508    0.81491
10N-HN  800.0 3.0e-02    1 25.0    0.71998    0.00508    0.72211
10N-HN  800.0 3.0e-02   27 25.0    0.86114    0.00508    0.85953
11N-HN  800.0 3.0e-02    0 25.0    1.00000    0.00405    1.02281
11N-HN  800.0 3.0e-02   30 25.0    0.86324    0.00405    0.85972
11N-HN  800.0 3.0e-02    1 25.0    0.80542    0.00405    0.80195
11N-HN  800.0 3.0e-02   27 25.0    0.85875    0.00405    0.85965
11N-HN  800.0 3.0e-02    2 25.0    0.81999    0.00405    0.81946
11N-HN  800.0 3.0e-02   24 25.0    0.85854    0.00405    0.85970
11N-HN  800.0 3.0e-02    3 25.0    0.83334    0.00405    0.83185
11N-HN  800.0 3.0e-02   21 25.0    0.86355    0.00405    0.85933
11N-HN  800.0 3.0e-02    4 25.0    0.83478    0.00405    0.84043
11N-HN  800.0 3.0e-02   18 25.0    0.86790    0.00405    0.85860
11N-HN  800.0 3.0e-02    5 25.0    0.84224    0.00405    0.84415
11N-HN  800.0 3.0e-02   15 25.0    0.85679    0.00405    0.85709
11N-HN  800.0 3.0e-02    6 25.0    0.85265    0.00405    0.84770
11N-HN  800.0 3.0e-02   12 25.0    0.86113    0.00405    0.85463
11N-HN  800.0 3.0e-02    7 25.0    0.84744    0.00405    0.84991
11N-HN  800.0 3.0e-02   10 25.0    0.86339    0.00405    0.85303
11N-HN  800.0 3.0e-02    8 25.0    0.85312    0.00405    0.85146
11N-HN  800.0 3.0e-02    4 25.0    0.83905    0.00405    0.84043
11N-HN  800.0 3.0e-02    1 25.0    0.79856    0.00405    0.80195
11N-HN  800.0 3.0e-02   27 25.0    0.85806    0.00405    0.85965
12N-HN  800.0 3.0e-02    0 25.0    1.00000    0.00480    1.04323
12N-HN  800.0 3.0e-02   30 25.0    0.86991    0.00457    0.87084
12N-HN  800.0 3.0e-02    1 25.0    0.82906    0.00450    0.83065
12N-HN  800.0 3.0e-02   27 25.0    0.87183    0.00457    0.87116
12N-HN  800.0 3.0e-02    2 25.0    0.84394    0.00452    0.84289
12N-HN  800.0 3.0e-02   24 25.0    0.86849    0.00457    0.87118
12N-HN  800.0 3.0e-02    3 25.0    0.85742    0.00454    0.85159
12N-HN  800.0 3.0e-02   21 25.0    0.87907    0.00458    0.87140
12N-HN  800.0 3.0e-02    4 25.0    0.86472    0.00455    0.85740
12N-HN  800.0 3.0e-02   18 25.0    0.87506    0.00458    0.87128
12N-HN  800.0 3.0e-02    5 25.0    0.86676    0.00456    0.86088
12N-HN  800.0 3.0e-02   15 25.0    0.87535    0.00457    0.87099
12N-HN  800.0 3.0e-02    6 25.0    0.86654    0.00456    0.86293
12N-HN  800.0 3.0e-02   12 25.0    0.86774    0.00456    0.86986
12N-HN  800.0 3.0e-02    7 25.0    0.86183    0.00455    0.86431
12N-HN  800.0 3.0e-02   10 25.0    0.87677    0.00457    0.86832
12N-HN  800.0 3.0e-02    8 25.0    0.86884    0.00456    0.86591
12N-HN  800.0 3.0e-02    4 25.0    0.86581    0.00455    0.85740
12N-HN  800.0 3.0e-02    1 25.0    0.83011    0.00450    0.83065
12N-HN  800.0 3.0e-02   27 25.0    0.86889    0.00457    0.87116
13N-HN  800.0 3.0e-02    0 25.0    1.00000    0.00576    1.04921
13N-HN  800.0 3.0e-02   30 25.0    0.88083    0.00576    0.86998
13N-HN  800.0 3.0e-02    1 25.0    0.81704    0.00576    0.82461
13N-HN  800.0 3.0e-02   27 25.0    0.86442    0.00576    0.86996
13N-HN  800.0 3.0e-02    2 25.0    0.84850    0.00576    0.83837
13N-HN  800.0 3.0e-02   24 25.0    0.86265    0.00576    0.87005
13N-HN  800.0 3.0e-02    3 25.0    0.85630    0.00576    0.84757
13N-HN  800.0 3.0e-02   21 25.0    0.87295    0.00576    0.86972
13N-HN  800.0 3.0e-02    4 25.0    0.85685    0.00576    0.85418
13N-HN  800.0 3.0e-02   18 25.0    0.87095    0.00576    0.86901
13N-HN  800.0 3.0e-02    5 25.0    0.85982    0.00576    0.85673
13N-HN  800.0 3.0e-02   15 25.0    0.87366    0.00576    0.86749
13N-HN  800.0 3.0e-02    6 25.0    0.86707    0.00576    0.85953
13N-HN  800.0 3.0e-02   12 25.0    0.87001    0.00576    0.86502
13N-HN  800.0 3.0e-02    7 25.0    0.86097    0.00576    0.86117
13N-HN  800.0 3.0e-02   10 25.0    0.87461    0.00576    0.86352
13N-HN  800.0 3.0e-02    8 25.0    0.87200    0.00576    0.86237
13N-HN  800.0 3.0e-02    4 25.0    0.85658    0.00576    0.85418
13N-HN  800.0 3.0e-02    1 25.0    0.82235    0.00576    0.82461
13N-HN  800.0 3.0e-02   27 25.0    0.87035    0.00576    0.86996
14N-HN  800.0 3.0e-02    0 25.0    1.00000    0.01329    1.03223
14N-HN  800.0 3.0e-02   30 25.0    0.87599    0.01238    0.87469
14N-HN  800.0 3.0e-02    1 25.0    0.54528    0.01056    0.55613
14N-HN  800.0 3.0e-02   27 25.0    0.88150    0.01242    0.87419
14N-HN  800.0 3.0e-02    2 25.0    0.61127    0.01089    0.62167
14N-HN  800.0 3.0e-02   24 25.0    0.87856    0.01242    0.87302
14N-HN  800.0 3.0e-02    3 25.0    0.68525    0.01129    0.68265
14N-HN  800.0 3.0e-02   21 25.0    0.88370    0.01246    0.87156
14N-HN  800.0 3.0e-02    4 25.0    0.73225    0.01156    0.73282
14N-HN  800.0 3.0e-02   18 25.0    0.87315    0.01238    0.86879
14N-HN  800.0 3.0e-02    5 25.0    0.77160    0.01178    0.77157
14N-HN  800.0 3.0e-02   15 25.0    0.86970    0.01237    0.86421
14N-HN  800.0 3.0e-02    6 25.0    0.79866    0.01194    0.79824
14N-HN  800.0 3.0e-02   12 25.0    0.86210    0.01231    0.85538
14N-HN  800.0 3.0e-02    7 25.0    0.81517    0.01202    0.81523
14N-HN  800.0 3.0e-02   10 25.0    0.85045    0.01226    0.84503
14N-HN  800.0 3.0e-02    8 25.0    0.83183    0.01212    0.82808
14N-HN  800.0 3.0e-02    4 25.0    0.73361    0.01158    0.73282
14N-HN  800.0 3.0e-02    1 25.0    0.54606    0.01057    0.55613
14N-HN  800.0 3.0e-02   27 25.0    0.88060    0.01245    0.87419
16N-HN  800.0 3.0e-02    0 25.0    1.00000    0.00575    1.02876
16N-HN  800.0 3.0e-02   30 25.0    0.84572    0.00575    0.84848
16N-HN  800.0 3.0e-02    1 25.0    0.66297    0.00575    0.66405
16N-HN  800.0 3.0e-02   27 25.0    0.84001    0.00575    0.84850
16N-HN  800.0 3.0e-02    2 25.0    0.71464    0.00575    0.71396
16N-HN  800.0 3.0e-02   24 25.0    0.83993    0.00575    0.84810
16N-HN  800.0 3.0e-02    3 25.0    0.76813    0.00575    0.75423
16N-HN  800.0 3.0e-02   21 25.0    0.85860    0.00575    0.84771
16N-HN  800.0 3.0e-02    4 25.0    0.77740    0.00575    0.78193
16N-HN  800.0 3.0e-02   18 25.0    0.85016    0.00575    0.84662
16N-HN  800.0 3.0e-02    5 25.0    0.80210    0.00575    0.80125
16N-HN  800.0 3.0e-02   15 25.0    0.85064    0.00575    0.84473
16N-HN  800.0 3.0e-02    6 25.0    0.80632    0.00575    0.81355
16N-HN  800.0 3.0e-02   12 25.0    0.85274    0.00575    0.84067
16N-HN  800.0 3.0e-02    7 25.0    0.83366    0.00575    0.82133
16N-HN  800.0 3.0e-02   10 25.0    0.83907    0.00575    0.83570
16N-HN  800.0 3.0e-02    8 25.0    0.82084    0.00575    0.82747
16N-HN  800.0 3.0e-02    4 25.0    0.78509    0.00575    0.78193
16N-HN  800.0 3.0e-02    1 25.0    0.66099    0.00575    0.66405
16N-HN  800.0 3.0e-02   27 25.0    0.85944    0.00575    0.84850
17N-HN  800.0 3.0e-02    0 25.0    1.00000    0.00504    1.02657
17N-HN  800.0 3.0e-02   30 25.0    0.84078    0.00475    0.83943
17N-HN  800.0 3.0e-02    1 25.0    0.55193    0.00462    0.55559
17N-HN  800.0 3.0e-02   27 25.0    0.83957    0.00475    0.83869
17N-HN  800.0 3.0e-02    2 25.0    0.61890    0.00462    0.61782
17N-HN  800.0 3.0e-02   24 25.0    0.84246    0.00475    0.83766
17N-HN  800.0 3.0e-02    3 25.0    0.68461    0.00462    0.67568
17N-HN  800.0 3.0e-02   21 25.0    0.83821    0.00475    0.83616
17N-HN  800.0 3.0e-02    4 25.0    0.72653    0.00462    0.72209
17N-HN  800.0 3.0e-02   18 25.0    0.83478    0.00474    0.83387
17N-HN  800.0 3.0e-02    5 25.0    0.75596    0.00462    0.75453
17N-HN  800.0 3.0e-02   15 25.0    0.82689    0.00473    0.83014
17N-HN  800.0 3.0e-02    6 25.0    0.77652    0.00464    0.77640
17N-HN  800.0 3.0e-02   12 25.0    0.82756    0.00473    0.82348
17N-HN  800.0 3.0e-02    7 25.0    0.78904    0.00466    0.79150
17N-HN  800.0 3.0e-02   10 25.0    0.81598    0.00471    0.81566
17N-HN  800.0 3.0e-02    8 25.0    0.80194    0.00469    0.80215
17N-HN  800.0 3.0e-02    4 25.0    0.72602    0.00462    0.72209
17N-HN  800.0 3.0e-02    1 25.0    0.56134    0.00462    0.55559
17N-HN  800.0 3.0e-02   27 25.0    0.84011    0.00475    0.83869
18N-HN  800.0 3.0e-02    0 25.0    1.00000    0.00779    1.03239
18N-HN  800.0 3.0e-02   30 25.0    0.84381    0.00779    0.85086
18N-HN  800.0 3.0e-02    1 25.0    0.75667    0.00779    0.74889
18N-HN  800.0 3.0e-02   27 25.0    0.84543    0.00779    0.85091
18N-HN  800.0 3.0e-02    2 25.0    0.78779    0.00779    0.77919
18N-HN  800.0 3.0e-02   24 25.0    0.84069    0.00779    0.85084
18N-HN  800.0 3.0e-02    3 25.0    0.82380    0.00779    0.80267
18N-HN  800.0 3.0e-02   21 25.0    0.84281    0.00779    0.85076
18N-HN  800.0 3.0e-02    4 25.0    0.81569    0.00779    0.81815
18N-HN  800.0 3.0e-02   18 25.0    0.85315    0.00779    0.85042
18N-HN  800.0 3.0e-02    5 25.0    0.83749    0.00779    0.82729
18N-HN  800.0 3.0e-02   15 25.0    0.86710    0.00779    0.84976
18N-HN  800.0 3.0e-02    6 25.0    0.83912    0.00779    0.83375
18N-HN  800.0 3.0e-02   12 25.0    0.84284    0.00779    0.84814
18N-HN  800.0 3.0e-02    7 25.0    0.84400    0.00779    0.83837
18N-HN  800.0 3.0e-02   10 25.0    0.84911    0.00779    0.84594
18N-HN  800.0 3.0e-02    8 25.0    0.84653    0.00779    0.84175
18N-HN  800.0 3.0e-02    4 25.0    0.81750    0.00779    0.81815
18N-HN  800.0 3.0e-02    1 25.0    0.73869    0.00779    0.74889
18N-HN  800.0 3.0e-02   27 25.0    0.85481    0.00779    0.85091
19N-HN  800.0 3.0e-02    0 25.0    1.00000    0.00396    1.03861
19N-HN  800.0 3.0e-02   30 25.0    0.87789    0.00381    0.88040
19N-HN  800.0 3.0e-02    1 25.0    0.80475    0.00372    0.80560
19N-HN  800.0 3.0e-02   27 25.0    0.87906    0.00381    0.88056
19N-HN  800.0 3.0e-02    2 25.0    0.83774    0.00376    0.82811
19N-HN  800.0 3.0e-02   24 25.0    0.87801    0.00381    0.88052
19N-HN  800.0 3.0e-02    3 25.0    0.85109    0.00378    0.84554
19N-HN  800.0 3.0e-02   21 25.0    0.88775    0.00382    0.88057
19N-HN  800.0 3.0e-02    4 25.0    0.86112    0.00379    0.85671
19N-HN  800.0 3.0e-02   18 25.0    0.88483    0.00382    0.88033
19N-HN  800.0 3.0e-02    5 25.0    0.86000    0.00379    0.86324
19N-HN  800.0 3.0e-02   15 25.0    0.87699    0.00381    0.87985
19N-HN  800.0 3.0e-02    6 25.0    0.87550    0.00381    0.86759
19N-HN  800.0 3.0e-02   12 25.0    0.87990    0.00381    0.87848
19N-HN  800.0 3.0e-02    7 25.0    0.86763    0.00380    0.87068
19N-HN  800.0 3.0e-02   10 25.0    0.88401    0.00382    0.87660
19N-HN  800.0 3.0e-02    8 25.0    0.87385    0.00380    0.87323
19N-HN  800.0 3.0e-02    4 25.0    0.86396    0.00379    0.85671
19N-HN  800.0 3.0e-02    1 25.0    0.80710    0.00373    0.80560
19N-HN  800.0 3.0e-02   27 25.0    0.88268    0.00382    0.88056
29N-HN  800.0 3.0e-02    0 25.0    1.00000    0.00591    1.03900
29N-HN  800.0 3.0e-02   30 25.0    0.85274    0.00591    0.85126
29N-HN  800.0 3.0e-02    1 25.0    0.84066    0.00591    0.83699
29N-HN  800.0 3.0e-02   27 25.0    0.84919    0.00591    0.85130
29N-HN  800.0 3.0e-02    2 25.0    0.84149    0.00591    0.84146
29N-HN  800.0 3.0e-02   24 25.0    0.84628    0.00591    0.85134
29N-HN  800.0 3.0e-02    3 25.0    0.84830    0.00591    0.84509
29N-HN  800.0 3.0e-02   21 25.0    0.84864    0.00591    0.85139
29N-HN  800.0 3.0e-02    4 25.0    0.86006    0.00591    0.84788
29N-HN  800.0 3.0e-02   18 25.0    0.85577    0.00591    0.85144
29N-HN  800.0 3.0e-02    5 25.0    0.85403    0.00591    0.84949
29N-HN  800.0 3.0e-02   15 25.0    0.85379    0.00591    0.85148
29N-HN  800.0 3.0e-02    6 25.0    0.84982    0.00591    0.85038
29N-HN  800.0 3.0e-02   12 25.0    0.85589    0.00591    0.85148
29N-HN  800.0 3.0e-02    7 25.0    0.85140    0.00591    0.85087
29N-HN  800.0 3.0e-02   10 25.0    0.85445    0.00591    0.85141
29N-HN  800.0 3.0e-02    8 25.0    0.85599    0.00591    0.85116
29N-HN  800.0 3.0e-02    4 25.0    0.86233    0.00591    0.84788
29N-HN  800.0 3.0e-02    1 25.0    0.83958    0.00591    0.83699
29N-HN  800.0 3.0e-02   27 25.0    0.84803    0.00591    0.85130
30N-HN  800.0 3.0e-02    0 25.0    1.00000    0.00651    1.03485
30N-HN  800.0 3.0e-02   30 25.0    0.86735    0.00651    0.85982
30N-HN  800.0 3.0e-02    1 25.0    0.77613    0.00651    0.77505
30N-HN  800.0 3.0e-02   27 25.0    0.85743    0.00651    0.86006
30N-HN  800.0 3.0e-02    2 25.0    0.80346    0.00651    0.80030
30N-HN  800.0 3.0e-02   24 25.0    0.86222    0.00651    0.85993
30N-HN  800.0 3.0e-02    3 25.0    0.82371    0.00651    0.81879
30N-HN  800.0 3.0e-02   21 25.0    0.86738    0.00651    0.85984
30N-HN  800.0 3.0e-02    4 25.0    0.83717    0.00651    0.83191
30N-HN  800.0 3.0e-02   18 25.0    0.85931    0.00651    0.85918
30N-HN  800.0 3.0e-02    5 25.0    0.83243    0.00651    0.83907
30N-HN  800.0 3.0e-02   15 25.0    0.86260    0.00651    0.85788
30N-HN  800.0 3.0e-02    6 25.0    0.84847    0.00651    0.84422
30N-HN  800.0 3.0e-02   12 25.0    0.85660    0.00651    0.85521
30N-HN  800.0 3.0e-02    7 25.0    0.84864    0.00651    0.84698
30N-HN  800.0 3.0e-02   10 25.0    0.85089    0.00651    0.85248
30N-HN  800.0 3.0e-02    8 25.0    0.85046    0.00651    0.84936
30N-HN  800.0 3.0e-02    4 25.0    0.83109    0.00651    0.83191
30N-HN  800.0 3.0e-02    1 25.0    0.77122    0.00651    0.77505
30N-HN  800.0 3.0e-02   27 25.0    0.87277    0.00651    0.86006
31N-HN  800.0 3.0e-02    0 25.0    1.00000    0.01157    1.02172
31N-HN  800.0 3.0e-02   30 25.0    0.80364    0.01058    0.77681
31N-HN  800.0 3.0e-02    1 25.0    0.40172    0.00905    0.40228
31N-HN  800.0 3.0e-02   27 25.0    0.78643    0.01050    0.77408
31N-HN  800.0 3.0e-02    2 25.0    0.39914    0.00905    0.41068
31N-HN  800.0 3.0e-02   24 25.0    0.77303    0.01044    0.77062
31N-HN  800.0 3.0e-02    3 25.0    0.44598    0.00918    0.44636
31N-HN  800.0 3.0e-02   21 25.0    0.76564    0.01040    0.76468
31N-HN  800.0 3.0e-02    4 25.0    0.49196    0.00933    0.49257
31N-HN  800.0 3.0e-02   18 25.0    0.76576    0.01040    0.75549
31N-HN  800.0 3.0e-02    5 25.0    0.54728    0.00951    0.55009
31N-HN  800.0 3.0e-02   15 25.0    0.72910    0.01024    0.74093
31N-HN  800.0 3.0e-02    6 25.0    0.58069    0.00964    0.58978
31N-HN  800.0 3.0e-02   12 25.0    0.71753    0.01019    0.71822
31N-HN  800.0 3.0e-02    7 25.0    0.62818    0.00982    0.62682
31N-HN  800.0 3.0e-02   10 25.0    0.68826    0.01006    0.69694
31N-HN  800.0 3.0e-02    8 25.0    0.66174    0.00995    0.65884
31N-HN  800.0 3.0e-02    4 25.0    0.49516    0.00934    0.49257
31N-HN  800.0 3.0e-02    1 25.0    0.39136    0.00903    0.40228
31N-HN  800.0 3.0e-02   27 25.0    0.78800    0.01051    0.77408
33N-HN  800.0 3.0e-02    0 25.0    1.00000    0.02541    0.97920
33N-HN  800.0 3.0e-02   30 25.0    0.77770    0.02216    0.80730
33N-HN  800.0 3.0e-02    1 25.0    0.42386    0.01809    0.42462
33N-HN  800.0 3.0e-02   27 25.0    0.80329    0.02251    0.80521
33N-HN  800.0 3.0e-02    2 25.0    0.40826    0.01795    0.45448
33N-HN  800.0 3.0e-02   24 25.0    0.82648    0.02283    0.80232
33N-HN  800.0 3.0e-02    3 25.0    0.50104    0.01884    0.49763
33N-HN  800.0 3.0e-02   21 25.0    0.80684    0.02256    0.79816
33N-HN  800.0 3.0e-02    4 25.0    0.54202    0.01927    0.55611
33N-HN  800.0 3.0e-02   18 25.0    0.81052    0.02261    0.79187
33N-HN  800.0 3.0e-02    5 25.0    0.60976    0.02004    0.61073
33N-HN  800.0 3.0e-02   15 25.0    0.81271    0.02264    0.78174
33N-HN  800.0 3.0e-02    6 25.0    0.64648    0.02048    0.65371
33N-HN  800.0 3.0e-02   12 25.0    0.76592    0.02201    0.76405
33N-HN  800.0 3.0e-02    7 25.0    0.67254    0.02080    0.68642
33N-HN  800.0 3.0e-02   10 25.0    0.77300    0.02210    0.74397
33N-HN  800.0 3.0e-02    8 25.0    0.70807    0.02125    0.71096
33N-HN  800.0 3.0e-02    4 25.0    0.52971    0.01914    0.55611
33N-HN  800.0 3.0e-02    1 25.0    0.40099    0.01788    0.42462
33N-HN  800.0 3.0e-02   27 25.0    0.83079    0.02289    0.80521
34N-HN  800.0 3.0e-02    0 25.0    1.00000    0.00660    1.02873
34N-HN  800.0 3.0e-02   30 25.0    0.79403    0.00660    0.78931
34N-HN  800.0 3.0e-02    1 25.0    0.38454    0.00660    0.38447
34N-HN  800.0 3.0e-02   27 25.0    0.79697    0.00660    0.78067
34N-HN  800.0 3.0e-02    2 25.0    0.38484    0.00660    0.38637
34N-HN  800.0 3.0e-02   24 25.0    0.77249    0.00660    0.76885
34N-HN  800.0 3.0e-02    3 25.0    0.38132    0.00660    0.38462
34N-HN  800.0 3.0e-02   21 25.0    0.75645    0.00660    0.75223
34N-HN  800.0 3.0e-02    4 25.0    0.39019    0.00660    0.38997
34N-HN  800.0 3.0e-02   18 25.0    0.73164    0.00660    0.72807
34N-HN  800.0 3.0e-02    5 25.0    0.40137    0.00660    0.40225
34N-HN  800.0 3.0e-02   15 25.0    0.69908    0.00660    0.69144
34N-HN  800.0 3.0e-02    6 25.0    0.44148    0.00660    0.43029
34N-HN  800.0 3.0e-02   12 25.0    0.63633    0.00660    0.63429
34N-HN  800.0 3.0e-02    7 25.0    0.46830    0.00660    0.46800
34N-HN  800.0 3.0e-02   10 25.0    0.58081    0.00660    0.57894
34N-HN  800.0 3.0e-02    8 25.0    0.50000    0.00660    0.50740
34N-HN  800.0 3.0e-02    4 25.0    0.37854    0.00660    0.38997
34N-HN  800.0 3.0e-02    1 25.0    0.38022    0.00660    0.38447
34N-HN  800.0 3.0e-02   27 25.0    0.78562    0.00660    0.78067
35N-HN  800.0 3.0e-02    0 25.0    1.00000    0.00461    1.02055
35N-HN  800.0 3.0e-02   30 25.0    0.84602    0.00461    0.85090
35N-HN  800.0 3.0e-02    1 25.0    0.59689    0.00461    0.59252
35N-HN  800.0 3.0e-02   27 25.0    0.84824    0.00461    0.85032
35N-HN  800.0 3.0e-02    2 25.0    0.65742    0.00461    0.65356
35N-HN  800.0 3.0e-02   24 25.0    0.84036    0.00461    0.84951
35N-HN  800.0 3.0e-02    3 25.0    0.72056    0.00461    0.70836
35N-HN  800.0 3.0e-02   21 25.0    0.83535    0.00461    0.84832
35N-HN  800.0 3.0e-02    4 25.0    0.76184    0.00461    0.75045
35N-HN  800.0 3.0e-02   18 25.0    0.84140    0.00461    0.84651
35N-HN  800.0 3.0e-02    5 25.0    0.78040    0.00461    0.77918
35N-HN  800.0 3.0e-02   15 25.0    0.85403    0.00461    0.84349
35N-HN  800.0 3.0e-02    6 25.0    0.80161    0.00461    0.79823
35N-HN  800.0 3.0e-02   12 25.0    0.83861    0.00461    0.83805
35N-HN  800.0 3.0e-02    7 25.0    0.81578    0.00461    0.81118
35N-HN  800.0 3.0e-02   10 25.0    0.83230    0.00461    0.83158
35N-HN  800.0 3.0e-02    8 25.0    0.81977    0.00461    0.82025
35N-HN  800.0 3.0e-02    4 25.0    0.75733    0.00461    0.75045
35N-HN  800.0 3.0e-02    1 25.0    0.59291    0.00461    0.59252
35N-HN  800.0 3.0e-02   27 25.0    0.85663    0.00461    0.85032
36N-HN  800.0 3.0e-02    0 25.0    1.00000    0.00693    1.02151
36N-HN  800.0 3.0e-02   30 25.0    0.86140    0.00693    0.85856
36N-HN  800.0 3.0e-02    1 25.0    0.74737    0.00693    0.75506
36N-HN  800.0 3.0e-02   27 25.0    0.86714    0.00693    0.85861
36N-HN  800.0 3.0e-02    2 25.0    0.79345    0.00693    0.78519
36N-HN  800.0 3.0e-02   24 25.0    0.85420    0.00693    0.85851
36N-HN  800.0 3.0e-02    3 25.0    0.82795    0.00693    0.80927
36N-HN  800.0 3.0e-02   21 25.0    0.85467    0.00693    0.85841
