#
#       Peak Name  Conv_flg Overlap_flg
#          53N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   115.882     7.953
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.1591673e+02  9.1592537e-05
# w1(Hz)        2.0121064e+01  2.4161745e-02
# g1            5.6402743e-01  4.5395718e-03
# f02(ppm)      7.9601475e+00  1.5741355e-05
# w2(Hz)        3.1899212e+01  4.7441086e-02
# g2            1.7929326e-01  4.0031576e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    5.6059928e+04  1.8358438e+02
   3.000e+01    4.8840491e+04  1.7584273e+02
   1.000e+00    3.4129229e+04  1.6259140e+02
   2.700e+01    4.8743508e+04  1.7574383e+02
   2.000e+00    3.9211558e+04  1.6674980e+02
   2.400e+01    4.8426672e+04  1.7542170e+02
   3.000e+00    4.1776550e+04  1.6902294e+02
   2.100e+01    4.8459535e+04  1.7545505e+02
   4.000e+00    4.3043755e+04  1.7018718e+02
   1.800e+01    4.9558637e+04  1.7657945e+02
   5.000e+00    4.5240267e+04  1.7226772e+02
   1.500e+01    4.8471552e+04  1.7546724e+02
   6.000e+00    4.6349899e+04  1.7334815e+02
   1.200e+01    4.7651503e+04  1.7464000e+02
   7.000e+00    4.6962479e+04  1.7395288e+02
   1.000e+01    4.7994984e+04  1.7498526e+02
   8.000e+00    4.7878623e+04  1.7486809e+02
   4.000e+00    4.4002336e+04  1.7108552e+02
   1.000e+00    3.5010163e+04  1.6327814e+02
   2.700e+01    4.9536278e+04  1.7655640e+02
