#
#       Peak Name  Conv_flg Overlap_flg
#          24N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   123.205     8.576
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2315485e+02  7.0425332e-05
# w1(Hz)        1.5250309e+01  1.7324751e-02
# g1            6.7523399e-01  4.2805555e-03
# f02(ppm)      8.5822711e+00  8.0084782e-06
# w2(Hz)        1.6751673e+01  2.0201070e-02
# g2            5.2818096e-01  3.7870048e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    8.3539965e+04  2.9682026e+02
   3.000e+01    7.8695801e+04  2.9292793e+02
   1.000e+00    7.8344653e+04  2.9265287e+02
   2.700e+01    7.9031306e+04  2.9319164e+02
   2.000e+00    7.8220704e+04  2.9255601e+02
   2.400e+01    7.9033274e+04  2.9319319e+02
   3.000e+00    7.8356639e+04  2.9266224e+02
   2.100e+01    7.8516281e+04  2.9278718e+02
   4.000e+00    7.8355501e+04  2.9266135e+02
   1.800e+01    7.8705811e+04  2.9293578e+02
   5.000e+00    7.8387972e+04  2.9268675e+02
   1.500e+01    7.9040392e+04  2.9319879e+02
   6.000e+00    7.8440189e+04  2.9272760e+02
   1.200e+01    7.8942738e+04  2.9312194e+02
   7.000e+00    7.8333524e+04  2.9264416e+02
   1.000e+01    7.8709390e+04  2.9293859e+02
   8.000e+00    7.8558306e+04  2.9282011e+02
   4.000e+00    7.8049798e+04  2.9242265e+02
   1.000e+00    7.8618189e+04  2.9286705e+02
   2.700e+01    7.8555334e+04  2.9281778e+02
