#
#       Peak Name  Conv_flg Overlap_flg
#          27N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   119.531     9.766
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.1953933e+02  7.9202284e-05
# w1(Hz)        1.4077819e+01  1.8603468e-02
# g1            8.0783754e-01  5.5590721e-03
# f02(ppm)      9.7667363e+00  1.0362051e-05
# w2(Hz)        1.7163464e+01  2.7315748e-02
# g2            4.0956758e-01  4.3768527e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    6.2481330e+04  2.7594852e+02
   3.000e+01    5.8483064e+04  2.7205947e+02
   1.000e+00    5.9079333e+04  2.7262658e+02
   2.700e+01    5.8643601e+04  2.7221171e+02
   2.000e+00    5.8942689e+04  2.7249621e+02
   2.400e+01    5.8978718e+04  2.7253056e+02
   3.000e+00    5.8739132e+04  2.7230245e+02
   2.100e+01    5.8676091e+04  2.7224255e+02
   4.000e+00    5.8931334e+04  2.7248539e+02
   1.800e+01    5.8849494e+04  2.7240744e+02
   5.000e+00    5.8740896e+04  2.7230413e+02
   1.500e+01    5.8811468e+04  2.7237125e+02
   6.000e+00    5.8754932e+04  2.7231747e+02
   1.200e+01    5.9161538e+04  2.7270512e+02
   7.000e+00    5.8948660e+04  2.7250190e+02
   1.000e+01    5.8904002e+04  2.7245935e+02
   8.000e+00    5.8681199e+04  2.7224741e+02
   4.000e+00    5.9303135e+04  2.7284061e+02
   1.000e+00    5.8953051e+04  2.7250609e+02
   2.700e+01    5.8569173e+04  2.7214108e+02
